nama,bintang,komentar,Waktu
Jenivia R,5,"Service sangat baik. Para petugas ramah dan helpful. Saya tidak tahu apakah ini berlaku di semua cabang (?) Bobobox namun di sini saya bisa menitipkan koper secara free.

Saya menginap tidak lama sebelum Hari Raya 2024 dan Bobobox Slamet Riyadi sangat harum! Wanginya lembut dan tidak terlalu menusuk namun semerbak selain itu kebersihannya juga tidak perlu diragukan baik dari lobi, lorong, kamar mandi, sampe pods-nya. Pertama kalinya juga tahu bahwa sprei Bobobox ada yang berwarna abu-abu, sangat bagus dan memberikan kesan yang berbeda (rasanya tidak terlalu kosong seperti pods bersprei putih hehe). Selain parfum ruangan, sabun + shampoo juga wangi~

Di luar hal-hal di atas, banyak jajana yang disediakan namun mengingat lokasinya yang sangat strategis maka nggak perlu khawatir jika mau cari makan atau sekadar nongkrong walau tengah malam sekalipun. Ada banyak warung lesehan, cafe, dan restauran fast food yang bisa dijangkau dengan berjalan kaki. Bonusnya juga kamu bisa ke Pasar Triwindu dan Mangkunegaran dengan jalan kaki.

Very enjoyable experience~",2 months
Christoforus Dananjaya,5,,2 months
Rengga W,5,"It is a great experience here, The futuristic room and concept have all amenities except bottled water. But its okay because the price (around 150k) at Lebaran holiday",3 months
Berlianka Adena,3,"untuk backpackeran tempat ini oke banget, wifi juga kenceng, penjaganya juga gercep pas mau check in dijelasin fitur2 dan cara pakainya gimana. konsep hotel ya juga unik dan keren kwtika udah masuk di podnya. lokasinya juga strategis di jalan slamet riyadi. untuk harga menurut sy ini cukup worth it👍🏻
menurut sy ada beberapa hal yg wajib bgt diimprove pihak hotel,
- kemarin waktu sy menginap gadapet sikat gigi/amenities entah lupa atau memang gaada, tp sy baca reviewnya ada dikasih.
- sebenarnya sy tidak jd masalah dg konsep toilet sharing. hanya saja sy jadi enggan ke toilet karna tidak rutin dibersihkan, tissue habis tidak direfill, sampah sdh penuh tidak dibuang, lantai becek tidak dipel, banyak rambut tdk dibersihkan, dan toilet adl tempat yg lembab sy makin enggan dan jijik karna banyak cacing di tembok.
- tempat parkir menurut sy ini minus banget, penjaga parkir tidak ada jd sulit sekali mindahin motor apalagi di kunci stang. sekalinya ada tukang parkir galak bener, bantuin mindah motor jg kaga, padahal udah bayar di hotel (fyi parkir bayar pake qris di dalam hotel, permalam 6k)
- kalau udh di atas jam 12, penjaga ga stand by. jd kalo perlu apa2 harus nunggu dulu. bukan masalah banget, tp setidaknya dikasih bell atau tombol biar org ga susah nyariinnya.",3 months
indahrf,2,"untuk tempatnya rekomen bersih minimalis  mantap, TAPI tempat parkirnya MINUS banget. parkiran mobil SUSAH BANGET. jauh jauh dari luar kota mau langsung istirahat tapi gabisa karna GABISA PARKIR. padahal udah bayar cukup mahal buat parkir di bobopodsnya.

sangat disayangangkan buat tidak nyaman banget. ga ksni lagi deh maaf🙏🏻",3 months
mnizar azildan,5,,3 months
Muhammad Ilham Wijayanto,5,,3 months
Shireen,5,"Nyaman si buat yg mau me time di solo, cuma parkirannya agak kurang memadai aja sih soalnya kan pinggir jalan ya",3 months
Natalia Pramudita,4,Loveeeee the ambience 🩵,3 months
mariana wulandari,5,"Lokasi penginapan tengah kota, dekat dengan berbagai tempat wisata seperti Pasar ngarsopuro, wisata batik Kauman, Mangkunegara, pasar gedhe, dan masih banyak lagi.
Penginapannya bersih, room bersih, pelayanannya cepat. Petugasnya jujur dan ramah, sempat ada barang ketinggalan dan baru ingat beberapa hari kemudian. Tapi waktu balik, barang masih ada dan disimpan. Terima kasih, pasti balik menginap di sini lagi kalau ke Solo.",3 months
Yana Kristi,3,,3 months
Eirene Laia,4,"Pertama kali ke bobopod slamet riyadi selama 1 malam, dari lokasi mudah ditemukan, staffnya ramah, kamarnya nyaman dan bersih walau udah ada beberapa part kecil yang gak perfect (ujung lampu ada yg hilang, ada jarak antara rak dan kasur yg bisa bikin benda kecil kaya kartu atau kertas nyelip jadi susah diambil)tapi tidak ganggu aktivitas di kamar, kamar mandi bersih, fasilitas berfungsi dengan baik. Communalnya gak terlalu gede, jadi buat introvert kayanya bakal susah ke situ deh wkwwk tapi bersih dan rapih. Recommended buat kaum mendang-mending 👍🏻",4 months
Bang Jian,5,,4 months
Johan Ferdian JR,5,"Nyari penginapan bujet dengan lokasi strategis namun fasilitas oke? Bobobox Pods ini bisa jadi salah satu opsinya. Terletak di jantung Kota Solo Jln. Slamet Riyadi, meski terletak di ruko kecil, terdapat belasan pods dengan kapasitas 2 orang yang bisa disewa. Kamarnya memang kecil namun tetap bisa duduk selonjor, tersedia gantungan pakaian, refill minum gratis, kamar mandi bershower bersih disertai hair dryer.

Hotel ini cocok buat backpacker yang nyari irit, asal ngga fobia ruang sempit aja, hehe.",4 months
Bondan restu Pamungkas,5,,4 months
Enni Rahayu,4,"Nyaman, pelayanan oke, tapi terkadang masih ada yg berisik di jam tenang
Mohon untuk lebih ditekankan lagi jam tenangnya agar pengunjung yg lain bisa istirahat dengan nyaman",4 months
Siti Fitriyani,4,"Kelebihan :
- the room was nice and clean
- ruangannya gak terlalu sempit kok ternyata di bagian kasurnya walaupun tipe single room
- earth room is better than sky room for me, karna butuh effort buat naik ke atas kasurnya dan tangganya kecil
- the service was excellent, ada komplain langsung ditanggapi
- bisa nitip barang walaupun udh check out, jadi bisa jalan-jalan dulu sembari nunggu jadwal kereta pulang
- lokasinya strategis, banyak tempat makan terkenal dan dekat halte bus, jadi gampang kemana-mana.

Kekurangan :
- kamar mandinya terutama di shower booth (terkhusus yang cewek) kotor, bagian pinggiran/pojokan lantainya keliatan kotor dan ada bekas rambut yang tertinggal dan kek gak dibersihin gitu, gue gak tau sih mereka nyikat lantainya apa enggak pas ngebersihin. Sumpah gregetan liatnya, pengen tak bersihin sendiri rasanya. Kamar mandi menurut gue hal yang cukup krusial sih dari sebuah penginapan, next time keknya sih gak bakal balik lagi kecuali ada improvement dari pihak pengelolanya.
- kipas di ruangan mushollanya jg rusak, berasa panas apalagi kalo lampunya nyala.

Overall, oke sih tapi gak dulu deh kalo buat balik lagi. Semua gara-gara kamar mandi huft..",4 months
Riky Salus,1,,4 months
rafli ronaldi,5,,4 months
DEA,5,Iseng nyobain. Diatas ekspektasi. Kamar mandi umum tp bersih dan ada hair dryer,4 months
Trip.com Member,4,Nice place,4 months
Trip.com Member,5,"Tempaaaat nyaa nayamn bgtttttt,Rekomend full buat berpergiann",4 months
erly senjaya,4,,4 months
Trip.com Member,4.5,Good location in the city centre. The check in was smooth despite the use of Bobobox app as key card that has to be installed on your phone. The box was very private. I had a very good sleep.,4 months
Trip.com Member,4.5,IT'S VERY PLEASANT TO STAY HERE!,4 months
Irma Eizra,5,"Bersih, murah, cozy dan nyaman, tp krn Sy tipe tiap malam kebangun pipis, agak repot harus keluar kamar dulu krn sistem kamar kabin capsule, jd kamar mandi luar (sharing)",4 months
sarah raissa,5,Staff nya ramah & helpful bgt... Kebersihannya terjaga,4 months
Suchi Sari,5,,4 months
Dhea Anin,5,,4 months
Raul Joseph M Tobing,5,✅✅✅,5 months
DONNA,5,"Buat backpackeran dan solo trip yg mau ke solo ini rekomendasi dari saya krn tempatnya yg sangat strategis selain murah dan juga bersih,kulineran enak banyak di sekitar hotel box ini dan juga cukup jalan kaki ke bbrp tempat wisata di kota solo... Pokoknya juaaaara 😍😍😍✌",5 months
Affan Habib,5,,5 months
Devina wahyu,5,"Terbaik buanget ✨❣️ , dari semua fasilitas dan pelayanan ke customer nya❣️",5 months
Heru Raharja,3,"Saban hari, kebersihan di sini semakin berkurang.",5 months
IniBangZuky,5,,5 months
유시 lovelyoo,5,"iseng banget cobain bobopod dan ternyata comfy banget. rada skeptis karena pernah cobain semacam bobopod tapi yang kaya kasur tingkat dan cuma tertutup pake tirai, luckily sih yang pas itu cuma berapa jam doang. yang di bobopod beneran ruangan sih dan ac-nya dingin banget, ofc nyaman lah ya. even toilet juga bersih dan aman juga karena masuknya semua pake barcode. lokasi juga strategis di slamet riyadi dan deket dengan berbagai macam angkringan yang enak-enak juga. fasilitas juga lengkap, bonus dapet lullaby pengantar tidur juga",5 months
anggi,5,Untuk kesekian kalinya aku menginap di bobobox slamet riyadi. Tempatnya nyaman banget.. rasanya ngga mau keluar sih kalau udh masuk podnya. Harga terjangkau dan fasilitas bagus. Kamar mandi bersih dan air panas lancar. Ada hairdryer pula..,5 months
Azaleanaa Aza,5,,5 months
Haikal Riswanda,5,,5 months
Heru Kristanto,5,,6 months
Rooy Soga,5,"Lokasinya dekat dengan pertokoan dan tempat makan. Wifinya kencang, enak dipakai.",6 months
Novira Damayanti,3,,6 months
Kenanga Art,5,"Yang awalnya nginep sehari jadi dua hari. Bobopod disini lokasinya strategis banget mau kemana mana gampang, pasar triwindu, pure Mangkunegara, kampung batik, sriwedari semua deket.

Engga nyangka dalemnya futuristik banget jadi bisa atur lampu, bisa denger relaxing sound dari sungai, hutan dan juga disini lumayan nyaman.

Cuman bagi aku ngerasa engap karena disini sempit aku engga terbiasa tinggal di hotel capsule. Jadi mungkin ngerasa engha betah lama lama.",6 months
Vega vitabela (bella),2,"Kecewa banget sama hotel ini, karena sprainya tidak diganti, ada bekas menyembeng air, lantainya kotor, kasurnya ada kutu busuknya.. jangan tidur sini",6 months
Febi A,5,"lokasi strategis, di pusat kota Solo. terdapat 3 lantai, kebetulan sy dapet di lt 2. harga jg terjangkau, kala itu bayar sekitar 120k di apk bobobox utk 1 malam. di Solo harganya beda jauh sm yg di Jogja, menurut sy ini bobobox termurah yg pernah sy kunjungi selain di Malang dan Jogja.

ac dingin, bisa free refill air, receptionist 24 jam, toilet bersih. worth it sesuai harganya, good job bobobox",6 months
Anasthasia,2,,6 months
Usman Maureksa,5,"Untuk orang yg suka kemana2 sendiri, boleh coba hotel kapsul di sini, kalo mau kamar2 baiknya di seberang sini.",6 months
hanifun nabiel,5,,6 months
Isna Kurniawati,3,"Bobopod yang terletak di jalan Slamet Riyadi solo untuk kamarnya bersih dan wangi. Kamar mandi juga bersih. Mushola terlalu kecil tetapi bersih, ada mukenanya juga. Pelayanan staff kurang memuaskan karna tidak standby 24jam dan harus menunggu lama staffnya kembali ke bagian administrasi. Semoga kedepannya bisa ditingkatkan untuk pelayanan dari staffnya.",6 months
Usman Maureksa,5,,6 months
Bimbim Aimar,5,,6 months
Khafid Murtofik,5,,7 months
Andhyka Budi,5,"Tempat strategis, nyaman dan bersih",7 months
Lutfia Ayu Puspaningrum,5,,7 months
yurist taufiq,3,Economical praktis,7 months
David Natal,4,,7 months
Ellyza Prihatini,5,"Pengalaman pertama tidur di mini hotel...
Nyaman juga klo buat trip singkat...
Lokasi deket pusat kota...jdi klo kmana2 bisa jalan kaki aja...",7 months
Mirantini Aprilisna,5,,8 months
muhammad zammi,5,Enak cuman minta tolong tempat sholatnyaa di perbesar,8 months
Azril Gabrielaz,4,,8 months
Trip.com Member,5,Cheap and nice place to stay ✨,8 months
Setiawan Wisnu,5,Lokasinya strategis banget,8 months
Trip.com Member,5,"The staff was very helpful, i had an issue with the AC but they readily providing a new room for me instead",8 months
Anton Saputro,5,"lokasi strategis,harga terjangkau buat yang mau backpakeran di solo, untuk harga terbaik bisa cek harga di google maps",8 months
Rasyid Sholeh Rosena,5,,8 months
Lufti Nurpancha W,5,"Ditengah kota Solo, kamar nyaman",8 months
Tri Viano,4,Apa ada security nya?,8 months
Sikentang,4,Lucu sih tmptnya nyobain karna kepo aja tp menurut gue ribet sih hotelnya wkwkw parkir juga ada additional harga ribet deh menurut aku,8 months
nilvia ramasutzu,5,,8 months
sulton nugraha,1,"SULIT CARI SARAPAN
PARKIR MOBIL 20RIBU (GILA SIH INI)
PELAYANAN STANDARD AJA",8 months
Eva Ardhita,5,"saya rekomendasi kan tempat menginap yang cocok untuk solo travel seperti saya,
selain harga terjangkau, fasilitas lengkap, pelayanan ramah, dan yg terpenting lokasi bobobox sangat strategis",8 months
capledot politon,5,,8 months
kankan iskandar,5,Bersih.. lokasi no 1... Dekat kemana mana . Layanan staff ramah dan membantu,9 months
Vera Dian Mutiara,1,"Tidak ada issue dengan kamar, service dan lokasinya. Pilih bobobox karena dekat dengan venue pocari tourism run yg akan start di Pasar Triwindu, kebetulan pas search muncul pod hotel ini. Secara segmen yg namanya pod hotel target marketnya middle low. Backpacker dr luar negri yg pastinya tidak membawa kendaraan atau mungkin tourist lokal sekitaran Jawa tengah yg transportnya bisa ditempuh dengan motor dan pastinya tidak akan menjadi issue untuk parkiran.

Tapi, untuk sebagain orang termasuk saya yg mampir ke solo dengan menggunakan mobil. Kami benar2 tidak merasa tidak nyaman dengan perlakuan petugas parkir di depan hotel. Dr awal kami sudah info bahwa Kami menginap di bobobox, dengan alasan hari minggu car free day disepanjang Jl slamet riyadi Kami “dipaksa” untuk memindahkan Mobil ke McD yg letaknya sebelum hotel (artinya Kami harus cari jalan memutar krn one way). Saya parkir saat check in jam 2, kemudian jalan kaki Cari makan didaerah keprabon jam 5an. Saat pulang petugas parkir yg sama, Bpk dengan postur yg tidak begitu tinggi rambut di kuncir panjang dan memakai topi kembali “mengintimidasi” Kami dan menanyakan KAPAN MOBIL MAU DIPINDAHIN? Akhirnya saya marah dan minta dia ikut ke reception krn waktu check in diawal saya diinfo “kl petugas parkirnya tanya blng saja sudah dr kami”

Terimakasih kpd pihak hotel yg sudah memberikan solusi,
But it’s BIG NO untuk stay disini lg Mengingat petugas parkir yg lebih mirip dengan preman itu tidak suka “Lahan parkirnya” dipakai berjam2

I mean,
Kita nginep dihotel yaa gak mungkin lah parkir 1-2 jam semacam hotel esek2.",9 months
Rishabh Jain,5,,9 months
Eko Prasetyo,5,"Tempatnya nyaman,petugasnya juga ramah,lokasinya nggak terlalu jauh dari stasiun balapan dan dekat dengan pura Mangkunegaran
Harganya juga ok buat backpacker",9 months
Adi Wicaksono,5,"Hotel transit terjangkau yang nyaman. Di belakang ada travel Joglosemar, dekat dengan stasiun Solo Balapan juga. Cari sarapan & makan malam gampang, favorit makan malam pinggir jalan dekat pertigaan. Pedestriannya pun luas meskipun ada aja yang jualan di trotoar.

Kamar tidur & kamar mandinya juga bersih. Ga ada bau aneh-aneh keciuman. Tiap perlu nginap di Solo pasti kesini.",9 months
Ani Haniyah (Haniyah),5,"Harga affordable, nyaman, bersih, wangi, betah deh pokonya...",9 months
Trip.com Member,5,"Staying at Bobobox Solo is fun. Bobobox Solo has a strategic location in the middle of Solo. But behind the advantages, Bobobox Solo does not have enough car or motorbike parking so we have to use paid parking. There is also refillable …",9 months
Meilinda Papuanita Ully,5,,9 months
Nyak,5,"nyaman, lokasi strategis, feels like home",10 months
Danang Pratama,5,,10 months
Kaki Kancil Official,5,"Tempat nyaman, bersih, cocok utk yg transit ataupun long stay. Aman dan berteknologi tinggi, kaum introvert wajib cobain wkwkwk krn tempatny tenang. Kamar mandi sharing juga bersih, terdapat locker utk menyimpan sepatu dan sandal. Staff ramah, terdapat security yg berjaga ketika malam hari. Recomended hotel budget.",10 months
Bima Fikri Alam,5,,10 months
Ahmad,5,Tempatnya nyaman deket koridor gatsu-ngarsopuro pura mangkunegaran dket mekdi dan kfc juga,10 months
Ester Catherina Kristiono,5,,10 months
purnadjaja kurniawan,5,"Kamar, toilet nya bersih, lokasinya strategis",10 months
Trip.com Member,4,Good place,10 months
Viajar como Local,5,"Don't hesitate to stay here!
A different but very nice place. In an ideal location on one of the main avenues.
The rooms were clean and the staff very friendly.
Price and quality a 10.",10 months
Rochani Borex,5,,10 months
Trip.com Member,3.2,Nailed it,10 months
Muhammad Dodik Prasetyo,5,,11 months
Trip.com Member,5,Niceee,11 months
Trip.com Member,5,"Good experience, the location is on central, very recomended for solo trip.",11 months
Trip.com Member,5,Best choise for traveler,11 months
Iwwod Asti,5,,11 months
Trip.com Member,5,Nice place,11 months
Tessar Wijaya,5,,11 months
Deta Plant,5,"Pelayanan, kamar, lokasi oke sih cuma harus siap bayar parkir kalau bawa kendaraan sendiri dan beberapa kali kena apes dapet cabin yg berdekatan dengan muda mudi yg lagi mesum jadi agak berisik tolong lebih diperhatikan lagi 🙏🏼",11 months
Ginanjar Fajar Baskoro,5,"Tempat strategis, dekat dari mana-mana. Sayang parkirnya gk ada jadi haru di jalan parkirnya. Biaya 10 ribu",11 months
Trip.com Member,4,Nice room,11 months
dewa widhi,5,,11 months
Yua,5,,11 months
Zaki S,5,,11 months
marchellino evan,5,"Lokasi nya bener2 di tengah kota. Dekat sama mcD dan Loske Coffee. Terakhir ke sini minta late checkout cuma dikasih sampe 12:15, padahal di bobobox mana pun beberapa kali minta late check out dikasih sampai jam 13:00..",11 months
Sintia Astarina,5,,11 months
Muhammad Irsyad Muzakki,5,,a year
Bayu Prihasto,4,,a year
OSL InsightInn,2,kamar tidur kecil kaya kandang aplikasi nya ribet gmn klo terjadi force majeure....buka pintu pake aplikasi check out aplikasi dg harga yg sama mending hotel yg ada km mandi di dalam,a year
Trip.com Member,4,Good,a year
Trip.com Member,4,Nyaman,a year
Kartika Mayang,5,"Lokasinya sangat strategis di Jalan Slamet Riyadi. Dekat banyak tempat makan, ada mcd, kfc, Kusuma Sari, Nasi Liwet, Soto Triwindu, dll.
Terdiri dari 3 lantai. Ada 2 ukuran kamar: untuk 1 orang dan 2 orang. Bisa pilih yang di atas maupun di bawah. Saya pribadi lebih suka yang di bawah karena tidak perlu ribet manjat-manjat naik.

Kamarnya bersih. Kemarin sempat menginap bersama teman, kebetulan kunci kamar teman bermasalah. Jam 1 dini hari tidak bisa masuk kamar. Chat ke petugas via app, petugas langsung datang dan membantu. Akhirnya dipinjami kunci manual.

Kamar mandinya oke. Terpisah pria wanita. Di lantai 2, untuk kamar mandi wanita, terdiri atas 2 shower room dan 2 toilet. Cukup bersih walau bukan yang 100% bersih (andil dari yang menginap juga sih ini).",a year
Jaso Jangan Soto,4,Ok,a year
Dody Satrianto,5,,a year
Anung Amanullahluqman,5,Murah bagus udeh speechless deh ajib pokoknye,a year
irwan hamdi,5,,a year
Giacinta Risti,5,"Lokasinya dipinggir jalan utama. Agak susah kalau parkir. Apalagi kalau menginap di weekend, soalnya Minggu pagi di jl
Slamet riyadi ditutup untuk cfd.

Pesan kamar yg untuk berdua, dapat di lantai 3. Untuk kamar mandi cewek ada 2 bilik untuk mandi dan 2 bilik wc. Disediain hair dryer juga di kamar mandi. Sdh tersedia  sabun/sampoo, tp sayang ga disediain sabun di wastafelnya.",a year
Yuli Mulyawati,5,,a year
Marijono,2,"Cocok untuk mereka yang concern sama budget, buat bisnis atau sekedar backpakeran
Udah kekinian dengan reservasi dan kunci digital, canggih..

Tapi...
Giliran nge-pup (BAB), ga ada shower buat bebersih, yang ada cuma tissue.. buat sebagian kita masih aneh
sandal khusus buat di teritori dalam, kualitasnya tidak cukup baik, licin saat dipake di kamar mandi, bikin kita hampir kepeleset, udah gitu begitu alas kaki napak di lantai kamar mandi susah diangkat.. ribet dah...
Satu lagi, pas Jam 10 malam, waktu saya stay in saat itu, kamar 'atas' saya 'berisik' suara ciwi-ciwi... padahal sudah waktunya waktu hening...",a year
Ratna Oktavia,4,Terletak di pusat kota & keramaian dengan harga terjangkau. Sangat direkomendasikan untuk solo traveller,a year
Lintang K,4,"Relatif murah, letak sangat di tengah kota",a year
Adin,5,"Tempatnya sangat strategis. Deket nasi bu wongso lemu, sebelahnya ada mcd, kfc sama es krim tentrem. Aku dapet harga 189k untuk sky double. Tapi kebetulan waktu itu kamarku panas gatau knp.

Note buat yang mau stay here please kalau mandi jangan sambil buang air kecil di shower sambil mandi, ini bukan rumah kau. Air seninya bakal nempel di keset karet jadi bau kamar mandinya. Jaga kebersihan di fasilitas umum.",a year
Taufiqur Rahman,5,,a year
leonardus susilo,4,,a year
Cistha Cistha,4,"oke sama seperti bobobox lainnya,, staffnya always helpfull,, cm gw salah pesen lgi di earth harusnya di sky,, atas gw berisik bangettt hadehh",a year
Mas Ivan Pratama,5,Susah nyari alfamart atau indomaret,a year
Niko Demus,5,,a year
Astrid,5,Ccok buat anak muda dan traveller....kamar mandi mushola dan ruang makan shared tapi nyaman wangi dan bersih,a year
Dhannie Setiawan,5,,a year
Lieana Dewi,5,"Kali kedua menginap, di dua kota berbeda untuk pelayanan staff sangat baik dan membantu, staff yang bertugaspun sangat sopan. Good service.  Untuk saran perbaikan mungkin di area toiletnya sangat licin, bisa dicarikan solusinya. Terima kasih",a year
Hendra Wan,5,Boleh bawa pasangan yang blom menikah,a year
Shofwan Ar Rasyid,5,"Hotel Kapsul, penginapan yang cukup terjangkau, dan ramah di kantong. meskipun begitu, harga cukup sesuai dengan fasilitas. memiliki dua tipe kamar, yakni sky dan earth. serta memiliki dua ukuran kamar, yakni single dan double. untuk kamar mandi model Shared Bathroom, terdapat pantry, Microwave dan pemanas dan terdapat musholla di lantai 3. cocok bagi yang butuh penginapan dengan harga yang bersahabat di kantong. Mulai Check in pada pukul 14.00 dan Check Out pada pukul 12.00",a year
meeya sabrina,4,"i warn you, lokasi hotel ini tu bener2 ditengah keramaian, kalo dateng dg mobil pribadi di saat jam ramai, macet bgt 😭 dia ga ada t4 parkir khusus, mobil kita literally parkir di pinggir jalan, dengan tarif parkir 20k per hari, 10k/12 jam, masing2 lantai punya 2km dan 2toilet utk masing2 laki/perempuan, fasilitasnya khas bobobox, wastafel cuci piringnya agak oglek2, spon cuci piringnya agak mengenaskan, comunal spacenya di lt 3, indoor, dan kacanya ditutup, ga mengesankan bwt sy, di sekitar hotel banyak streetfood tp herannya ga ada minimarket. ini tu bobobox kedua di lokasi berbeda yg sy inapi, ga terlalu mengesankan seperti di lokasi yg lain.",a year
Ari Antoni,5,"The location is strategic and has good service. I can easily find street food near the hotel. One thing that I am concerned about is the slipper, I hope the slipper can be an upgrade. Gonna book again if I visit solo again",a year
renano giatto,5,,a year
atta latin sani,5,,a year
Andrean Kurniawan,5,"Point Minus :
Tidak ada lahan parkir mobil.
Toilet bersama boleh dikatakan umum (sesama penghuni hotel).
Pantry bisa di adakan pada tiap lantai.
Point Plus :
Kamar bersih
Teknologi canggih
Pelayanan cepat dan puas",a year
Surya Kusumah,5,,a year
Wulan Suprapta,5,,a year
