nama,bintang,komentar,Waktu
Akmal Saifuddin,5,"Tidak pernah mengecewakan sama sekali. Kalo ke jogja. Sudah pasti tujuan utama untuk penginapan langsung ke boboboxpod malioboro. Sendiri maupun sama keluarga masih tetap rekomennnnnn.

Pelayanan sangat puas. Apalagi pernah menginap pada saat puasa. Fasilitas oke banget dan yg di highlight pertama soal fasilitas sarapan. Disaat puasa boleh / di gantikan untuk sahur. Bisa di ambil jam 3-9.
Itu oke banget banget banget bagi yang melaksanakan puasa.

Dan satu lagi, aku pribadi pernah kelupaan taruh dompet di atas dispenser pada malam hari, pagi baru teringat. Tapi setelah datang ke resepsionis. Dompetku amaaannnn dan dikasih tau posisi terakhirnya.

Untuk hotel kapsul / kabin, bobobox bintang 7 👍👍👍🤍🤍🤍",4 months
Mely Susanti,4,"Tempat strategis untuk yang mau jalan-jalan di sekitar malioboro, kamar bersih tapi kasur kurang empuk, layanan oke mba sama mas nya ramah, tidak disarankan untuk yang membawa kendaraan pribadi karena tidak ada parkir",4 months
Frans Petrus,3,"semua kebersihan dari kamar mandi dan kamar nyaman rapi dan bersih hanya minus tempat parkir saja mau hemat malah terpelecok bayar parkir menginap mobil sebesar Rp 60,000,-

dan terima kasih untuk seseorang yang telah menemukan Hp saya dikamar mandi dan dikembalikan ke resepsionis semoga kebaikan dan kejujuran anda dibalas Tuhan Yang Maha Esa dengan selalu dikaruniai rejeki yg lancar dan kesehatan yang baik",4 months
Eka Kurniawan,5,Bagus,4 months
Yuvita Wulan,4,"Semuanya okee, dr segi nyaman, strategis, dan tenang. Pas banget klo nginep disini karena ditengah"" malioboro. Cari makan, oleh - oleh, cafe, baju, dan lain - lain ada semua, deket sama mall jugaa. Perfect pokoknya, cuman dihari terakhir saya agak kecewa sama pelayanannya, ada mas"" saya lupa namanya diminta titip koper 2 jam aja udah langsung bete mukanya. Mana di dibilangin makasih mas nya ngga jawab lagi 😀",4 months
Erdiana Dwi Putri,5,"Lokasinya strategis jdi mudah untuk ditemui, pelayanannya jga bagus dan ramah, cocok untuk backpacker👍🏻",4 months
Trip.com Member,3.7,"Nice pod concept, although the location is sort of creepy despite being right across a train station. The hostel is 100% safe thanks to the unique QR code an app system you have to use to open the main door and the pods, but the place …",4 months
Nabilla Auriel Fajarian,5,,4 months
DERY YUSRIL,4,,4 months
Aji Susilo,5,"Dari luar tempatnya kelihatan kecil banget waktu sudah masuk ternyata luas. bener bener strategis, kita buka pintu langsung di malioboronya. Tapi sayang kamar tidak kedap suara + kamar mandi agak licin. Selebihnya oke👍",4 months
Dezan Yoga,5,,4 months
Theresia Kurniawan,5,,4 months
Mutiara Tiffani K,5,"Lokasi di tengah-tengah Malioboro, jadi keluar ya tinggal jalan kaki aja nikmatin Malioboro. banyak tempat-tempat untuk cari makan.|Service nya oke, staff nya ramah-ramah banget. Pod nya bobobox ga pernah bikin kecewa sih. Areanya ke atas jadi ada 3 lantai.",5 months
mutiara tiffani,5,"Lokasi di tengah-tengah Malioboro, jadi keluar ya tinggal jalan kaki aja nikmatin Malioboro. banyak tempat-tempat untuk cari makan.
Service nya oke, staff nya ramah-ramah banget. Pod nya bobobox ga pernah bikin kecewa sih. Areanya ke atas jadi ada 3 lantai.",5 months
Jeffry R Paat,4,,5 months
Dwi Setianingsih,5,,5 months
Muhamad akbar,5,Lokasi sangat strategis. Nyaman dan bersih,5 months
Arif Budi Utomo218,1,"Check out telat 2 jam dendanya bayar full lagi kayak booking awal, No recommended !!!",5 months
Muhammad Arif,5,"Susah parkir aja, lokasi strategis mantap. WC aja kadang basah licin. Quiet hour tapii banyak yang berisik.",5 months
Riza Muthohar,5,,5 months
Mutiara Jeanny Clarette,5,,5 months
NVNTK,5,"Sabtu, 20 Januari 2024, 23:30",5 months
Riki Muktias,5,Bagus baik,5 months
Ahmad Faisal,5,"Kalo solo traveler, dan mau menghemat budget, ini pas banget, lokasi strategis di jl. Malioboto deket ke Mal Malioboro.",5 months
Rahmat Sob,4,"Lokasinya strategis banget, tepat dijalan malioboro jadi pas keluar penginapan langsung menuju wilayah malioboro. Untuk anak backpakeran cocok cocok aja disini tapi kalo untuk family sepertinya kurang direkomendasikan. Disini ada 2 tipe room yaitu single dan double, konsepnya uniq berasa tidur dalam kapsul pesawat ya anggap aja lagi naik pesawat firstclass yg ada room sendiri wkwk.

Kamar mandi disini tipenya sharing tempat kamar mandi, tapi aman kok bersih tempatnya dan kaga antri antrian karna ada banyak biliknya.

Disini aksesnya aman jadi kalo mau ninggalin barang di Bilik atau Loker aman aman aja",5 months
mida aprilia,5,,5 months
Dodi Nurmansah,1,"Kurang memuaskan, resepsionis kurang ramah.. No rekomendasi",5 months
Slamet Slamet,4,Bagus,5 months
Rendra Windyanto,5,,5 months
Frank Djie,5,,6 months
dion project,1,no parking area,6 months
verena lin,5,,6 months
hastin sihombing,5,"Bersih dan lokasi malioboro, enak buat kemana mana deket, cuma kurang tempat parkir motornya aja yg ga ada",6 months
lucia theresia,3,"dapet pods dekat pintu masuk, berisik suara langkah kaki, mana lagi demam dengar suara berisik, lalu saat ada orang jalan, tanah di pods bergetar seperti gempa, kasur sangat keras (beda dgn hari sblmnya sy nginap situ kasurnya empuk)",6 months
Zemmy Dison Bira,5,"Dari lokasi sangat strategis ke Malioboro,
Dari interior kamar dan fasilitas sangat memuaskan bikin nyaman bgt",6 months
Pulung Isbiantoro,5,"Nyaman,AC nya dingin",6 months
Desi Natalia,5,,6 months
Arde Putu,2,"Nuansanya cozy, cuman minusnya kamar tidurnya ga ada privacy, soalnya sekat antara kamar ga kedap suara, mau tidur terganggu gr2 kamar atas lagi hohohihe 😯",6 months
Anggraini Diah,5,,6 months
W F,1,Knp bobobox skrg bau nya pesing bgt. Apa ada kebocoran kah?,6 months
Michael Rahmadita,4,"Travelingan singkat di jogja pasti nginep di Bobobox, tepat di malioboro, dekat dengan stasiun tugu.",6 months
Muhammad Ikhwanul Huda,1,"Kondisi hotel sangat kotor dan tidak terawat, dari semua branch bobopod yg pernah saya tempati. Bobopod Malioboro adalah yang terburuk",6 months
Figi 2303,5,,6 months
nur cahya ningsih,5,"Tempatnya strategis, ada dipinggir jalan malioboro. Karyawannya ramah2 banget, terutama mba indri (kalo ga salah sy lupa namanya) helpful bgt ngasih solusi ke saya pd saat apps di hp saya bermasalah, first time longstay disini bener-bener nggak ngecewain...... kamar mandinya bersih, kamarnya jg bersih, fasilitas ok ada area buat nongkrongnya jg dilantai paling atas. Someday kalo ke jogja lagi mau stay dibobobox lg karena senyaman ituuuu",7 months
siti nikmatul,5,Okelah tempatnya pas di deket jalan Malioboro,7 months
Fanshahhh 12,5,,7 months
Aries April,5,,7 months
Fansha Ghozaly (Paman Fanco),4,,7 months
Putri azielia Naswit,5,,7 months
Adriel Noval,5,,7 months
Ujang Tret,5,"Penginapan area malioboro,, cman akses parkir kalau sewa mtor atau mobil jauh..",7 months
misbahurr_ “mzba”,5,"Its very closed with the Train station of Yogyakarta dan one of the Icon place if yogya, Marlboro street.

First experience bobobox with The Breakfast included.

the staff is helpfull and kind, Java's typical.

Its recommended to stay here for solo trip with tight schedule.

Its affordable but nice.",7 months
Thoriqul Habib,5,,7 months
Pang Lianhui,5,"It's right on Malioboro Street, opposite Hatel Malioboro 2. You can take the IA Trans jogja bus directly to Candi Prambanan here, which is very convenient. The staff are very welcoming, clean and comfortable.

Tepatnya di Jalan Malioboro, seberang Hatel Malioboro 2. Anda bisa naik bus IA Trans jogja langsung ke Candi Prambanan di sini, sangat nyaman. Staf sangat ramah, bersih dan nyaman.",7 months
gesti dias anspita,5,,7 months
agung setyalaksono,5,,7 months
Trip.com Member,3.7,"Location strategic. But they required to download their apps. If you dont have apps, you can go in and out.",7 months
Tungky arie nugraha,5,"kalau mau menginap disini, parkir kendaraan nya bagaimana ya?",7 months
Farhandi F Fedrizal,5,,7 months
Rachmat Agung,5,,8 months
Widya Damayanti,5,,8 months
Valerie Vidian,5,"The place is strategically located in Malioboro. Looks a little suspicious and narrow on the outside, but very spacious and modern on the inside. Absolutely loving the pod concept and spacious bed, equiped with a built in monitor to adjust the lighting intensity and color, play meditation music, and maybe some other features that I hadn't tried. The communal space was also clean and it's peaceful at night (since there's the ""quite time"" from 9 PM - 7 AM). Amazing experience, would love to visit again.",8 months
Cicik Rahmadani,5,,8 months
Nurul Qomariah,5,,8 months
Shaskya Muqita Faradina,4,"Kamarnya nya bersih, kamar mandi nya bersih juga. Nyaman. Cmn dia ada di lantai 2. Harus naik tangga. Bawa koper aga repot ya. Tempatnya di malioboro deket kemana mana.",8 months
Frans Valeyntino,3,kotor,8 months
Trip.com Member,3.5,"i went to there to go to famous temple. this hotel does not have a hot shower, but only a cold shower.",8 months
Trip.com Member,4.1,they can speak some english.I can communicate with them somehow.,8 months
eka hartawan renga,5,,8 months
Andika Fachrial,5,,8 months
Kharisma,5,,8 months
Grace Cipto,5,,8 months
Estu Dwianita,2,Kurang nyaman,9 months
Assegaf Kasenda,5,,9 months
aruni suhaya,1,air nya mati dari pagi sampe siang jadi nya nggak bisa mandi,9 months
NURUL FADILLAH,2,"Kesini niat karena ade pengen nyobain tidur di bobobox. Sebenernya untuk segi lokasi ini sangat strategis karena di pusat malioboro. Cuma disayangkan, pada saat saya menginap hampir setengah hari airnya habis. Jadi saat mau mandi dan ke toilet jadi mesti ke tempat lain, padahal kebutuhan air adalah hal penting dalam bisnis hospitality.",9 months
radika teknologi,1,"Parah dan mengecewakan banget , pagi hari air mati Total smp siang hari ,smua customer bingung, sy yg sudah di info ait sdah ada, BAB dan stengah jalan tiba2 air mati lagi , gilaa pertama x coba bobox dpt pengalaman bgini, kapok ! Air itu kbutuhan utama !!!!!!",9 months
Angel,1,Saya tertarik sma konsepnya tapi sy menginap ada masalah air 2 hr yg lalu yg bikin kecewa baik dimlm hari terlebih pagi hari. Masak kita customer suruh mandi ditoilet umum. Dan awal check in yg sy pastikan adalah air tp reseption tdk menyampaikan kendala ini dan bilanv baik2 saja. Saya tdk nyaman menginap disini. Jadi kalau menginap disini pastikan fasilitas air baik2 saja jangan spt waktu sy menginap.,9 months
feri Sanjaya,5,Oke,9 months
Guntur A.,4,"Okey, cuman kendala pagi sering abis air. Cepet2 mandi di pagi hari.",9 months
Perina Widiani,4,"Menginap disini menjadi pengalaman yang seru. Room nya bersih, nyaman, dan tidak terasa pengap.

Kamar mandi nya bersama, tapi tetap bersih. Disediakan sabun dan sampo.

Disediakan sendal ruangan di dekat resepsionis.

Lokasi nya di Malioboro, turun tangga langsung Malioboro. Jadi untuk yang mau jalan jalan malam di Malioboro tidak perlu takut susah naik kendaraan.

Karena ini lokasi nya di tengah tengah jalan Malioboro, jadi tidak tersedia tempat parkir mobil ataupun motor.",9 months
Rishabh Jain,5,,9 months
Dwi Budi Winarno,5,,9 months
Rudi Purwanto,4,Mantap,9 months
bintang arintasari,5,,9 months
sifa hafifah,4,,9 months
Yusuf Sofyan,4,"Hotel kapsul recommended buat backpacker low budget. Bersih & rapi, tidak cocok untuk yang membawa keluarga & anak. Mungkin ada pilihan kamar double untuk yg mau honeymoon low budget. Keluar hotel langsung area Malioboro. Tidak ada lahan parkir karena ini hotel backpacker ya.",9 months
Lia Narulitaa,5,Aku suka walaupun kecil tapi nyaman,9 months
KC,4,"I had the chance to stay in bobobox Malioboro for the past two days for a business trip and I’d say I had a pretty great time staying there. Booked it on the bobobox app and you can get some discounts so it’s very worth the price

I stayed in the earth single pod

++

1. Located right in the heart of Malioboro street so it’s very walkable, close to restaurants, tourist attractions, etc

2. This isn’t a typical capsule hotel where it’s just a bed and a small sliding door that you can barely move😅. Even for a single bed you get a decent space to move around a little like sitting straight. There’s also a decently sized space for your bags and for you to stand up, at least for me (I’m only 5’1)

3. Even though the rooms are just a bunch of small pods, it’s very safe. Because you have to use a QR code to enter your own room. You also have to use a QR code to enter the pods area

4. The shared bathroom are very clean and you get amenities like towels

5. The room uses a central ac but it gets quite cold at night. You can kinda manually control the temperature tho

6. Staffs are very friendly and polite

- -

1. Not wheelchair friendly because you have to go up a stairs to enter the lobby area

2. The ac is located on the ceiling and the only way to control the temperature is to use some kind of step which is narrow so it’s hard for me to do it. Thankfully one of the staff with the hijab was able to help me lol

3. Shower area is pretty slippery, I suggest adding some sort of bathroom mats because I almost slipped twice

4. Because the pods are basically attached to one another, you have to be very quiet because you literally can hear your neighbor’s activities😅

5. The number of shower room is too little

6. Can’t check in before 2 PM and early check in isn’t available",9 months
Andi Ashari,4,"I recently had the opportunity to stay at Bobobox Malioboro and had a pleasant experience. The pod I stayed in was clean and well-maintained, providing a comfortable and hygienic environment for a good night's sleep.

The receptionist at Bobobox Malioboro was friendly and efficient. They were helpful in answering any questions I had and ensured a smooth check-in process. Their approachable demeanor added to the overall positive experience.

One of the highlights of Bobobox Malioboro is its strategic location. Situated right on Malioboro Street, it offers easy access to the vibrant atmosphere and countless attractions of this popular street. Additionally, being located next to a Starbucks store is an added convenience, providing a familiar and convenient spot for coffee enthusiasts.

Overall, my stay at Bobobox Malioboro was enjoyable. The clean and comfortable pod, friendly receptionist, and the hotel's prime location on Malioboro Street made it a convenient and pleasant experience. I would recommend Bobobox Malioboro to anyone looking for a unique and well-located accommodation option in Jogja",10 months
sukron aja,4,"Jujurly
Untuk pelayanan nya oke banget, ramah dan sat set...

Untuk lokasi don't ask again strategis banget ada di tengah2 kawasan malioboro, so kl mw jalan2 tinggal turun kebawah sampai dah... 👍

Untuk pods room nya kmrn kita ambil yang dooble earth room, wort it lah lumayan luas, ada ac nya yg bisa diatur tingkat kedinginan nya

Di area lobby juga di sediakan berbagai macam snack/makanan/minuman yg bisa dibeli, untuk harga saya blum tahu karena waktu itu blum mencoba beli.

Untuk kalian yg kelaperan jgn khawatir karena sekitar penginapan banyak juga kuliner yang bisa kalian coba
Contohnya:
Kl pagi, kalian bisa ke jalan dagen ada bubur, gudeg, ada soto, ada jajanan pasar
Kl siang-malem, kalian bisa coba soto yg disamping kiri bobobox lumayan enak itu soto

Minus nya:
*Kl untuk bumil yang ingin menginap disini g recomended karna untuk masuk ke lobby kita harus naik tangga dulu, dan untuk ke kamar mandi juga sama naik tangga dulu kebetulan kita dapet podroom no 2* an. But untuk selain bumil so RECOMENDED banget ni penginapan.",10 months
Sinthia,5,Disini dari tgl 2-6 bener” worted banget kamarnya untuk yg kita masih single bagus nyaman pas pokoknya terus untuk petugasnya baik” dan ramah” semuaa kalo kalian mau ke malionoro dan solo traveling mending disini aja gampang kemana” kalo keluar malem pun gamasalah recomend kemarin aku dapet diharga 126 ribu per malem recomend,10 months
Permatasari Vienadici,5,,10 months
Aditya Ferdian,5,,10 months
dhea ayu,1,mau mandi antri bgt. beda kyk pods di jakarta. shock culture😂,10 months
Afrizal Farianto,5,,10 months
irkhamni Aulia,5,"Suka banget haha idk why, saking excited nya maybe. Hal terakhir sebelum selesai liburan di jogja adalah nyobain nginep di bobobox. Dari pelayannya oke banget, aku minta check in lebih awal, then di hub jam 12 siang sudah bisa check in. Koper di bantu bawa turun tangga ketika check out 😭✌️. Jam 3 subuh, beberapa penghuni berisik but its okay karena jam 5 kudu check out ngejar jadwal KAI. Kamar bersih, handuk bersih, kamar mandi bersih meski banyak rambut penghuni berantakan.

Next liburan ke jogja gak kapok nginep disini lagi 💜.",10 months
Amanda Afrilla,5,"This is my first time staying at Bobobox pods (earth double) and i really like staying here. feeling less alone (because i traveled solo) and i spend a lot of time outside. upon arrival the staff asked us to change our shoes to slippers. The pods doesn’t feel cramped, there’s still a lot of headroom when in a sitting position. the room is clean and smells okay, like it was disinfected. so quite, even tho the location of this hotel is right on the side of the malioboro road, which is always crowded and noisy. for the pod’s lighting i like it because we can change the light temperature as we want. you can connect your phone with bluetooth speaker, but keep the volume down. and last, the trip to the bathroom is a bit long because of its position in the corner of the building and hopefully the cleanliness of the bathroom can be further improved :)",10 months
M Virgio,1,"saya kasih bintang satu buat peraturan Bobobox yg tidak bisa Reschedule n Cancel. saya pada Tgl 16 sedang liburan di Jogja dab saya salah booking tgl, dari pihak Traveloka sudah pengajuan Cancle ke pihak Bobobox, tapi dari pihak bobobox menolak, karna alasan peraturan yang ada ""Tidak bisa cancel n rescehdule"" .",10 months
Nathanael 2007,4,Rada horor kamar mandinya,10 months
Thinh Nguyen,5,Nice pods in the center of Jogja. Clean and quiet,10 months
Candra irwan P,2,"Gak ada parkiran kendaraan sama sekali jadi kalo sewa kendaraan kudu parkir tempat lain bayar lg, staff yg lain nya ramah, pas cek out dibantu mbak2 yg katanya supervisornya tapi service nya gak banget, baru kali ini gak bisa nitip barang sama sekali dgn alesan karena udah cek out, kapok mending cari hotel/penginapan lain kalo ke jogja",10 months
Diana Nita,5,"Saya menginap 2 kali. Pelayanan nya memuaskan, staffnya ramah, dan informatif..
Kamarnya, Kamar mandinya bersih..
Lokasi starategis karena di Malioboro.
Pasti akan menginap lagi..",10 months
Nur Baiti Malawat,5,,10 months
Putri Cahaya Karina,5,"Kamarnya oke, kamar mandinya bersih, tersedia hair dryer di setiap kamar mandi, keamanan & kenyamanan penyewa di utamakan",11 months
Muhammad Ashrul Haikal,5,,11 months
Rizqi Khoirunnisa,5,,11 months
Khoirunnisa Marlia,5,,11 months
Jenivia R,5,"Sangat puas menginap di Bobobox Pods Malioboro. Selain lokasinya yang sangat strategis, pelayanan juga sangat baik (para staf sangat helpful). Mengingat saya menginap cukup lama, resepsionis inisiatif menawarkan untuk membersihkan ruangan saya (saya juga mendapat handuk baru karenanya) dan saat saya baru tiba juga menawarkan bantuan untuk membawa koper ke ruang saya yang ada di lantai 3. Bobobox Pods Malioboro juga rutin dibersihkan, ac dingin, kemanan bagus, atmosfernya tenang, tidak berisik, dan kamar mandinya bersih. Beberapa saran perbaikan dari saya adalah pintu kamar mandi perempuan lantai 3 suka bunyi berderit sehingga mungkin agak mengganggu khususnya bagi pods yang ada di depan kamar mandi pas, saat baru tiba sprei saya juga agak kotor dan menemukan beberapa noda namun ini tentu bukan masalah besar karena Bobobox bersedia untuk mengganti.",11 months
Eri,5,"Nyaman banget, tenang dan good service. Pasti bakal balik lagii",11 months
Dhianti Eka Putri,5,"Kamar kapsul yang sangat unik, terlihat sesak namun tidak sumpek sama sekali. Pelayanan yang sangat ramah dan sangat menghargai tamu. Untuk lokasi sangat strategis, kekurangan hanya di tempat parkir, karena bobobox malioboro tidak mempunyai lahan parkir.",11 months
ruru,5,"Lokasi sangat strategis, tengah2 maliobooro. Pelayanan bagus, sabun saya yg ketinggalan di kamar mandi, disimpankan dgn baik oleh staff. Checkin tengah malem tetap dilayani dengan baik. Recommended",11 months
yahya zakaria,5,,11 months
Fardho,5,,11 months
gavrila franare,5,,11 months
Ignatius Rico Camal Fransz,5,Tempatnya keren,11 months
FITA SIBELAWATI,5,,11 months
Yavi Prastiyo,3,Ribet sekarang pesan nya,11 months
Ida Rosi,4,"Udah nginep 3x disini. Acnya adem bgt, nyaman, fasilitas ok.
Petugas cowo ada 1 yg kurang menghargai tamu🙂",a year
Neva Rebecca,5,langganan kalau backpacker,a year
Evi Octaviani,5,"No coment deh, the best banget pokoknya. Lokasinya strategis, kamarnya, pelayanannya juga terbaik. Mungkin perbaikan cuman satu sih, mungkin colokan stop contact nya next bisa tersedia juga yang biasa di pakai. Karena kebetulan kemarin agak sulit untuk mencharger hp. Selebihnya the best deh🥇🥇",a year
Om Abdul (Abede),2,"Ini penilaian real sesuai yg saya rasakan sendiri, salah satu resepsionis asem banget mukanya. Modern tapi masih menyusahkan. Kamar mandi yg jarang dibersihkan walaupun disana ada tabel pengecekan. Untuk managemen sepertinya harus  tambah personil khusus kamar mandi. Loby kotor. Kasur dan sperei dekil banyak bercak ga jelas
Lebih selektif untuk menempatkan personil di resepsionis. Terima kasih mudah mudahan kedepan bisa lebih baik pelayanan dan kwalitasnya.",a year
Danariyanto,5,,a year
Siti Nurkhasanah,4,"Sebenernya posisinya sangat strategis, ada di pinggir pas jalan malioboro. Mungkin untuk kawan-kawan yg mau explore malioboro dengan berjalan kaki, tempat ini cocok untuk bermalam.

Pelayanannya ok. Staffnya ramah dan penjelasannya clear.

Namun sangat disayangkan ketika sudah masuk jam tenang, keadaan di sekitaran kamar mandi sangat berisik karena ada tamu yang membawa anak kecil dan sedang menangis.

Selain itu area kamar mandi tidak kering, terutama di bagian bawah wastafel. Sepertinya karena penggunaan tamu yang kurang tepat, sehingga lantainya menjadi licin.

Lampu di luar pod sekitaran jam 7 sudah dimatikan, padahal keadaan di sekitar pod sangat gelap. Mungkin bisa diperhatikan kembali.",a year
RG ACTIVITIES,5,,a year
terito 210,4,Very nice bed,a year
Lia A,1,Bad experience. Couldn’t even deposit my things bfr checkin time.,a year
