nama,bintang,komentar,Waktu
fiina mabruroh,5,"Terima kasih bobocabin Manado, pengalaman terbaik untuk pertama kali saya menginap di bobocabin. Tempatnya nyaman, pemandangannya bagus banget, fasilitas lengkap. Host services nya ramah dan satset. Cuma sarapannya yg kurang bervariasi dan kebanyakan makanan di kantinnya serba instan.
Secara keseluruhan oke banget",2 months
Ningsih Megasyari,5,,2 months
Harto Necsen Linelejan-MD,5,"Merupakan tempat baru di Manado, dengan waktu tempuh lebih kurang 15 menit dari pusat kota. Lokasinya berada di puncak bukit, sehingga dapat terlihat pemandangan kota Manado dan pemandangan laut yang indah. Kota Manado terlihat begitu indah dengan lampu-lampu pada malam hari.
Konsepnya modern, check in dan check out langsung melalui aplikasi, dan untuk kunci cabin juga menggunakan handphone lewat aplikasi bobobox.
Makanan enak-enak, hanya untuk pesanan nasi putih harus dibayar dengan uang cash, karena menurut petugasnya bahwa masi dipesan dari luar dan harus dibayar cash, dan harus dibayar dengan uang pas. Tidak masalah sih..

Suasanaya begitu tenang. Cocok untuk healing dan bersantai. Saking tenangnya, jam 9 malam berasa tengah malam.
Di sini juga tersedia mini market yang menjual snack, air minum, es krim dan minuman lainnya.
Tersedia juga dispenser air untuk refil air minum gratis.
Stafnya ramah-ramah.

RECOMENDED",2 months
Bangkit Agung Setiawan,5,Cocok untuk teman-teman yang ingin jauh dari suasana keramaian. Terbaik untuk healing.,2 months
RAYMOND SUAK,5,"Bagus sekali tempatnya, ingin balik lagi",2 months
Ade Sondakh,4,,2 months
Anna Taengetan,5,"Senang dengan pelayanan staffnya sangat ramah, sangat membantu, klo perlu apa” tinggal chat ke staff nya pasti di bantu, tempatnya sangat bersih,sangat nyaman seru dan tidak ribet,
Pengen kesini lagi bareng keluarga.bestlah",2 months
Magrama Knot Craft,5,,2 months
Trevi Nusu,5,,2 months
Made Apriano,5,"Saya antar pesanan disini, tempatnya bagus cuma saja jalan sementara perbaikan dan menanjak",2 months
Rendy Umboh,5,,2 months
Yudhy Chris Rivaldy Baureh,5,"Halo, saya berencana datang menggunakan motor, apakah parkir tersedia? boleh minta nomor kontak Bobocabin Manado?",2 months
ANDREW,5,"Positif:
Lokasi strategis. Masih di dalam wilayah Kota Manado, dekat dengan pusat kuliner dan perbelanjaan.
Hotel di bukit pinggiran laut sehingga suasananya nyaman, santai, asik, dan pemandangan indah menghadap teluk manado dan laut sulawesi.
Tempat parkir lumayan bisa menampung banyak mobil. Jika mobil tidak mampu ke puncak, mereka menyediakan mobil operasional yang bisa mengangkut tamu ke puncak.
Pelayanan baik, servis juga cepat. Disarankan untuk download aplikasi Bobobox, karena semua pemesanan/transaksi dilakukan di aplikasi tersebut.
Letak kamar yang adalah kabin kesannya menyatu dengan alam membuat suasana makin nyaman.
Ruangannya sangat modern. Pasti jadi spot foto para tamu yang hadir.
Tersedia payung di masing-masing cabin sehingga aman jika hujan.
Makanan sarapan pagi juga lumayan enak.
Ada mini market yang menjual makanan/minuman sehingga tidak takut kelaparan.

Negatif:
Sempat kehabisan Air saat malam, namun langsung segera diperbaiki petugasnya.
Makanan saat sarapan pagi kurang bervariasi.

Hal-hal negatif tersebut bisa ditutupi dengan hal-hal positif diatas, hanya sebagai perhatian terhadap manajemen saja. Tapi untuk harga segini, sangat worth it.
Well spent staycation!",3 months
dewi avril,5,,3 months
Jenifer Pritini,5,"Tempatnya bagus, service jgaa bguss
Krgnya di kmrnya cmn ada mnumn teh ngak ada kopi, breakfastnya blm lngkap (blm ada buah, dessert), but baguss sihh",3 months
Andri Manado,4,,3 months
Nazwa Nabil Channel,5,"Cantik sekali pemandangannya, bikin lupa segalanya gak mau kemana2 lagi, staffnya ramah-ramah",3 months
Sisi Susanti tiiyo,4,"Viewnya bagus, dan alamnya masih asri.",3 months
hanif mubarak,5,"Tempatnya sunyi, pemandangannya indah, tempatnya juga bersih dan nyaman, cocok buat yg mau healing",3 months
Feybe Rawung,5,,3 months
Farida Indriani,5,"Suasana nyaman, teduh, tenang, romantis. Akses ke lokasi terjangkau dengan kendaraan pribadi, walaupun agak menantang. Mereka menyediakan mobil antar-jemput dari pintu masuk menuju resepsionis dan sebaliknya. Disediakan akses WiFi yang lancar. Sangat cocok untuk staycation.",3 months
Stanley Rondonuwu,4,,4 months
Kathleen Meilorry,5,,4 months
"Halid, Eliana Gloria",5,"✅Make sure you have a lot time, energy and very careful because I guarantee you will experience LOVE AT FIRST SIGHT✅

I have my bestest trip so far in Manado.
Very modern high tech, been so mesmerized for the facilities, amenities and hospitality. I have once forgot to bought something, but they allowed us to order by GrabMart and won't let us pick it up so they deliver it to doorstep:))) soo much helpful🥹

First thing first before you enjoy your time here you must to download BOBOBOX in app/playstore, it installed every information you need to help you had the best experience here.",4 months
Richards Siagian,5,,4 months
Augustievo Parengkuan,5,,4 months
Deyvana Malalangi,5,Rekomendasi,4 months
Stenny Cocochen,5,,4 months
Sherry J,5,"Staffnya friendly dan helpful, suasananya oke dan pemandangan bagus. Pas datang kesini menu makanan masih terbatas dan ada periode jam pemesanan, kecuali makanan instan.",4 months
anastasya delssia,5,,4 months
Christian David,5,"New hype place
Quite secluded area
Excellent service
Angel, Wilda, mark doing very nice job",4 months
Len Penaumang,5,,4 months
KozeK ID,5,,5 months
Diktirada Gsy,5,,5 months
Christine Tiwang,5,Keren for ba tenang❤️,5 months
April R,5,the view from Bobocabin Bunaken Hills was totally breathtaking that u guys needs to see it for yourself 👌👌,5 months
June love chlif Juniar,4,,5 months
Paula Friendsi,5,,5 months
Candy Anggreani,5,,5 months
try hardiyanto,5,,5 months
Robert S,5,"New in town, glamping experience in a prefab cabin, excellent city and seaview, just opened",5 months
PM,5,"Definitely a gem in North Sulawesi!

First impression was excellent! We were welcomed at the parking area and notified that the road to their lobby area is very steep hence they prepare an off-road car to transfer us there. They assisted us with our bags and ensure we’re comfortable in the car.

I went there with my kids and they are easily alerted on unfamiliar places or situations. My kids requested that they prefer to walk that steep climb part of the road, the driver politely confirmed our choice before dropped us off at the point where the climb becomes scary for my kids. My kids got relaxed and enjoyed their hike instead!

We arrived early before normal check-in hours, but the staffs were super responsive and prepared our cabin right away. Btw, they ensure we got the cabin with the best sunset view without me asking for it. I should praise this extra-mile gesture from them!

Fyi, it was cabin 5 😊 .. for the best sunrise view, I think it goes to cabin 20 or 21

We received complimentary BBQ for dinner and free breakfast the next morning. Another point that I should praise them on: they asked our preference of time when we need our dinner and breakfast to be delivered, and THEY WERE ON TIME!

My daughter also requested for an in-house activity, again they asked her time preference and they delivered her kit 5 minutes early!✨

We had a very pleasant experience overall, the view and atmosphere is heavenly, cabin is clean, water heater works, food was good, service quality is superb!🙌 We’ll definitely come back.",6 months
syamsul saragi,5,Lokasi mantapp,6 months
Izabella Lubis,5,"Klo cuma punya waktu singkat buat healing sejenak, disini sangat cocok, masih di kota manado, kurang dari 20 menit dari pusat kota. Rekomendasi",6 months
Falen Gampu,5,,6 months
timothy,5,The scenery was great can be seen the Mt.Klabat and Manado Tua Island also it was near to Manado city area,6 months
Apriliano Tombeg,5,,6 months
Magda Mory,5,,7 months
Sembalun Box,5,,8 months
