nama,bintang,komentar,Waktu
Trip.com Member,4.1,"so far so good sih, buat inovasi baru untuk teknologi yg lebih affdorable 🤞 …",5 months
Nadiya Febriyani,5,"sejauh ini nyaman banget first time liburan ke bandung , dago mesen bobobox disini bener² pelayanan nya cukup dibilang ramah dan cuek , saya pribadi suka cuek karna sewaktu check in ya lgsg gitu dijelasin gmna2nya , sejauh ini worth it",5 months
ALdi Gareng,5,Akh kebersihannya bersih banget podsnya bersih banget serius pengen nginep di sini lahi 😭 sarapannya enak ada taman nya walaupun space kurang  its oke lah nyaman semuanya kamar mandi bersih,6 months
Aditya,5,,6 months
Trip.com Member,5,Oke & good,6 months
Anugrah Syafaat,5,"Lokasi nya enak banget.
Lebih rekomend kalau buat tidur ambil yg sky.
soalnya kalo di bawah, kedengeran suara dari atas 😂",6 months
Nurrohmah Ramadhiani,4,,6 months
Bagus Narayana,4,,6 months
Prayoga Adkins,5,"Keren, unik, udah ke 4x nya kami kesini. sayang kmrin dapet kamar sky ada bekas darah di dindingnya 😅",7 months
Lucky Indra Gunawan,4,,7 months
Lingga R. Nugraha,5,,7 months
Lidyanti Selly,4,,7 months
Agus Tinus,4,,7 months
Arjuna Marcelino,5,Mantap dan enak. Di sekitarannya juga tersedia banyak tempat makan,7 months
Valerie Ooi,1,"Really very bad service. I don't understand how anyone can do business in 2023 without being able to understand English at all!

Basically, I booked a room for 20-25 Jan, but I had to reschedule for 22-25 Jan. While I do understand that I will not be refunded, I only want to know if I can check in on 22 Jan as a ""late check-in"" case instead. Is it REALLY so difficult to understand?

I am not even demanding for a refund. I just wanted to clarify whether this can be done!!!

Without a WhatsApp number or e-mail being reachable to international tourists, I had to make an international call which is already extra cost to me. And the staffs there being so poor at English wasted a good 10 minutes with me, still eventually NOT able to answer my simple query. I don't think they even understand how to take down my contact number for WhatsApp purposes which is ""plus (+) six (6) zero (0)..."" and had to switch among 2-3 different staffs just for this. Eventually, I had to be the one who ask for their contact number instead.

Really baffles me why wouldn't Bobobox put up their WhatsApp number to begin with?!?!?!!?! Ridiculous!!!!",7 months
Raya Noviar,5,,8 months
Trip.com Member,4.6,Nyaman,8 months
Achmad Awaludin,5,"Cara baru tidur di kapsul, cocok buat yang mau tidur aja.
Paginya ada sarapan kecil yang menurutku lumayan",8 months
Genta Yudaswara (sebatsdoeloe),5,,8 months
Andrew Wijaya,5,,8 months
alice sanie,5,"Lokasi nya strategis, cocok buat solo Backpaker nih, fasilitas nya juga cukup lengkap",8 months
Batak Murtad,4,,9 months
Willi Personal,5,"hotel kapsul di tengah kota Bandung, dekat dengan jalan trunojoyo dan jalan utama dago.",9 months
Rashal Fissama,5,,9 months
Agus Hartono,5,"Nyaman bersih, kamar mandi bersih , pelayanan ramah",9 months
Rishabh Jain,5,,9 months
Annisa Fauziah,4,Pelayanan super oke. Tempatnya juga bersih. Fasilitas oke.,9 months
Cinderila,5,"Pertama kali staycation dsini sendiri, dan dapet harga di bawah 100k dan itu kamar yg double, dan dapet extra disc juga dari point telkomsel yay",9 months
Widia Wati,5,Staycation ternyaman sih ini mah bobobox juara nya ☺️,9 months
Yunisa Z,4,"This place is a great deal budget-hotel if you are looking for cleanliness. The facilities are all clean and sanitized regularly. However, one minus from the cleanliness is that I spotted some stains on the new bedsheet. I hope you can make improvement on this.
But, if you are looking for a calm and peaceful stay, I think it is not a good place. You can easily hear others talking or close/open the door. Other lack is they don’t have early-check in service.
Other than that, I recommend this place to stay while you are in Bandung city.",9 months
rizki maulana,5,"Kamar bersih nyaman, walaupun bagian lampu pinggir tutupnya ada yg copot2, tapi ga ganggu experience. Nyaman banget sambil nyantai dengerin suara2 air sungai dan burung. Ac dingin banget kalo dibuka full. Waktu disana keadaan hening, jadi enak buat istirahat. Kamar mandi bersih luas, ada air anget. Waktu itu ku minta early checkin jam 12, selama ada kamar kosong, bisa dan ga ada biaya tambahan.",9 months
Monst Bage,5,"One of popular capsule hotel in Indonesia, they have some branch at some big cities here. This is one of theirs. And I can say it is decent since the price was also decent.",9 months
Hikma Fathaby,5,,9 months
Irma Widy,5,"Tempatnya enak dan bersih sih. Like self service di sini. Cuma kurang nyaman karena kamar mandinya di luar kamar, sehingga effort bolak baliknya. Dan juga kunci digital menggunakan barcode kalau berdua, harus dua-duanya punya barcode key, kalau enggak punya key, repot kalau malam mau ke kamar mandi..",9 months
M Mahsun,5,,9 months
Yosaphat Nasution,3,,10 months
Abigael Helinda,5,,10 months
Muhammad Editya Wahyu,5,"tengah kota, cepat dijangkau",10 months
Fuji Nur azizah,5,"Lokasinya sangat strategis, pelayanannya baik, kamar mandinya bersih dan ada hairdryer.

Kemarin saya pesan yang double sky, kamarnya luas, ac dingin, tidak berisik (meskipun perbincangan di kamar terdengar sayup-sayup), disediakan handuk, tapi untuk minum perlu ambil sendiri di pantry. Overall, oke sebagai hotel transit 😍",10 months
Nicholas Nicholas,4,,10 months
Joe William,5,,10 months
Gibran Al Hasan,5,mantap,10 months
Munaya Nasiri,5,Bluetoothnya nyambung ke handphone tapi ga ada ngaruhnya? Gabisa ngontrol AC juga.. gak ada tombolnya,10 months
sabun gaming,5,,11 months
RUDY TJAHJONO,4,Lumayan bersih semua cuma selimut dikamarnya kurang panjang jd kalau ditarik buat tutup bdn semua kaki kedinginan krn kaki gak kena selimut 😂😂😂,11 months
kankan iskandar,5,Clean and tidy fasilitas nya asik . Layanan ramah,11 months
Yunus Putra Tunggal,5,Besrsih   akses mudah dekat  alun2 dan gedung sate,11 months
Vina,5,"Kamarnya nyaman, selimut tebal, bantal empuk. Kamar mandi bersih, perlengkapan mandi lengkap (kecuali dental kit by request). Harga terjangkau, cocok untuk kaum muda dan kaum mendang-mending. Tapi ruangan tidak kedap suara ya, walau ada quiet hoursnya. Been here thrice.",11 months
Ervi Adam,5,,11 months
Mutia Irvani,5,,11 months
Zedway Family,5,"Tetep menjadi favorit tempat nginep kalau Travelling sendiri. ini bobo box ke-4 yang pernah saya coba setelah bobo box tanah abang, kota tua dan alun-alun bandung

Harga : Affordable
Lokasi : pasti strategis
Fasilitas : kamar mandi/toilet bersih, ada musholla, common space, coworking

Pasti jadi pilihan kaum millenial dan gen z ke bawah (yg aktivitas lebih banyak di luar, ke kamar cuma buat tidur) si konsep beginimah",11 months
Ikbal Hibattuloh,4,,11 months
Erwin Syafrizal,5,Bobox dago tempat yang nyaman buat bobo lingkungan yang asri sejuk buat santai,11 months
Toto Suharto,5,"Sangat murah dan nyaman,dekat ke kuliner",11 months
Gabriela Vania,4,"Sebenernya bagus sih, cuma kesel gegara disuruh pesen kamar lagi gegara bawa adek🙃 padahal niatnya mau tidur ber 3🙂dah lah. Emang paling bener mesen hotel lain aja wkwkwk.",11 months
rhiwal channel,5,Seru pengalaman pertama kali  seru dan ga nyangka ....cobain dah,a year
uschulla rt,5,"Favorite budget hotel untuk traveler yg ga neko2 👍Lokasi strategis banget mau kulineran kemana2 deket, fasilitas berfungsi & bersih, staff nya ramah2, kamar ga soundproof tapi toleransi masing2 tamu aja utk jaga suasana, ada paket longstay juga dengan harga ekonomis, mantaps",a year
Zaki,5,Kamar mandinya diluar ya gaes. Tidak disarankan menginap bersama keluarga atau pasangan.,a year
Muhammad Rifky (ikoen),5,"Lokasinya strategis dengan tempat makan dan swalayan, rapih, bersih, dan satpam pa isa yang sangat baik dan ramah",a year
wulan pujilestari,5,"Untuk saya bobobox dago emang paling bersih, pelayanan ramah, lokasi strategis, dan satpam yang sangat membantu terimakasih buat pak Isa",a year
Satia Budianti,4,"Lokasinya oke banget! Dekat tempat makan, only walking distance. Sampingnya ada resto ramen yg enak, dekat dengan soto SSB dan dekat perempatan ada supermarket yg lumayan lengkap. Cari sarapan juga gampang. Ada warung sate enak kalo malem dan ada toko bakery juga dekat situ.  Dekat dengan Bersih Sehat kalo mau pijat. Everything you need is just nearby!

Pokoknya rekomen banget kalo mau stay di Bandung cuma buat tidur dan cari lokasi yg gampang cari makan dan ini itu 👌",a year
Billyars Billy,4,,a year
Yudi Afriandi,5,Bagus lah pokoknya,a year
Kansya Aulia,4,,a year
Windi Agustin,5,,a year
Serli Ayu Lestari,5,"Tempatnya nyaman, bersih. Petugas nya ramah. Tapi ada 1 petugas yg kurang ramah, pas kita pinjem charger. Selebihnya good. Next mau nginep disini lagi",a year
Muhammad Bayumi,5,,a year
Diesty Chelvia,5,"Kamar = standar kamar kapsul, cukup bersih. Stop kontak tidak bisa digunakan untuk hair dryer.

Kamar Mandi = bersih. ada 4 kamar mandi dan 4 wc.

Terdapat ruang nongkrong/kerja dibagian belakang. Tempat bersih, ada mushola dan coffee break jg. Cocok untuk menginap sebentar atau memang yg mencari low budget dgn fasilitas bersih",a year
Mutiara Tiffani K,4,"Ambil pods yg earth double bed. Lumayan nyaman, meskipun angin ac bener-bener di atas kepala. Bersih, dapet minum, handuk, dan amenities.||Tempatnya bersih, shared bathroomnya juga luar biasa bersihnya. Ada hairdryer. Ada ruang mushola jg. Mantap.||Cocok buat kalo niatnya tidur aja karena kegiatan.",a year
Vent F,5,"Udah 2x ke sini, selalu puas dan nyaman nginap di Bobobox Dago. Lokasinya strategis kalau mau kemana-mana. Mau ke wisata alam kayak Tahura, makan cuanki dekat Gedung Sate, atau beli oleh-oleh di Kartika Sari dan Bolu Susu Lembang juga nggak jauh. Jumlah kamar mandi dan toilet di sini lebih banyak, jadi nggak perlu nunggu giliran. Berhubung Dago cukup sejuk dan adem, AC di sini nggak terlalu dingin (nilai plus banget buat saya). Kalau ke Bandung lagi, pasti bakal nginap di sini lagi.",a year
kesnha dinawa,5,"Recommended pisan, cocok untuk trip singkat , morning rush, nyaman bgt karena kebersihannya, staf nya jujur dan bageur, saya sempat ketinggalan airpod selama 5 jam tertinggal dari saya checkout, pas saya balik lg staf nya menemukan airpodnya, terimakasih bobobox",a year
Ness N,5,"Lokasinya sangat strategis, pelayanannya baik, kamar mandinya bersih dan ada hairdryer.

Kemarin saya pesan yang double sky, kamarnya luas, ac dingin, tidak berisik (meskipun perbincangan di kamar terdengar sayup-sayup), disediakan handuk, tapi untuk minum perlu ambil sendiri di pantry. Untuk kasur dan bantal sudah tipis jadi kurang nyaman. Overall, oke sebagai hotel transit tapi kurang cocok untuk berlama-lama",a year
Priska Saraswati,5,"Nice capsule hotel. Agak kurang kedap suara tapi kalo buat sekedar singgah tidur istirahat yg nyaman daripada hotel ataupun hostel yg lebih ga jelas dan kotor, nginep di sini sangat worthy. Bersih. Tenang. Adem. Resepsionis dan petugas kemananan very helpful dan ramah. Kalo boleh saran mungkin di dapur bersama sediain paper cup atau reusable cup buat minum malem-malem. Karena kalo mau ke depan beli air lagi itu rada males dan ribet hehehe.",a year
Arif Aji,4,,a year
Elliot Mazy,3,"Very good location, close to a large supermarket and restaurants including a very good ramen restaurant right next door.
I only gave 3 stars due to the fact that compared to other boboboxes our sleep was disturbed by constant noise from other customers",a year
Safira Muthia,5,,a year
yuli fitriani,5,Extraordinary sleep..clean and comfort..,a year
Indarsyah Malki,5,,a year
Nizar Hanif,5,"Did not actually stay, but went inside for a quick tour with a friend who went to stay. Interesting concept, excellent service, and great way to keep rooms clean.",a year
Rachmawati Rachmawati,1,"We know ur price isn't cheap for king room.
Really dissapointed , i can't do refund for my booking. What kind of SOP?
Sorry to compare, another hotel **** give refund regulation with fee charge or else.
Pls do better for customer satisfaction.",a year
Arif Arianto,4,,a year
Lily Herawati,5,"Tempatnya nyaman, harganya murah",a year
Kiki Kristanto,5,,a year
Ibnu Ibrohim,4,,a year
Laila Afifah,5,,a year
YordiZordi,4,,a year
Diyanah Anung,5,,a year
essan ahmad,5,Cukup nyaman dan strategis letaknya tidak jauh dari gedung sate.,a year
Firmansyah Sultanu,5,,a year
Nanda Fajar Kurniawan,5,Untuk yang sering liburan makan makan daerah dago dan bingung nginep dimana ini sih rekomendasi selain harganya terjangkau enak juga buat nikmatin masa masa sendiri,a year
Rajokki bram,5,,a year
R.Tayyip Erdogan,5,,a year
Dody Satrianto,5,,a year
S Maulana,5,,a year
aditya muchtaram,5,,a year
Rizki Wisnuaji,5,,a year
Kunaefi Mutaqin,5,baru coba yg single. nyaman guys,a year
Mulia Mukminina,4,I like this one better than the one in paskal. Lebih bersih dan tenang kamarnya. Toiletnya pun kering dan wangiii 👌,a year
Putri Septiana,5,"Lokasi dekat dari tempat kuliner, toko buku, museum. Suasana nyaman dan bersih. Pesan melalui aplikasi bobobox. Sangat membantu untuk yang ingin menginap dengan budget murah tapi nyaman.",a year
dr.H.Panji Irawan,5,,a year
Yadii Sugandi,5,,a year
Dudi Lasmana (R3y),5,,a year
Liv,5,"Pusat kota dago, enak bgt ke jalan raya cuma jalan kaki. Banyak jajanan juga, kamarnya enak adem bersih. Fasilitas fungsi, kamar mandi bersih banget, air panas on. Pegawai ramah bgt, ada area kongkow buat makan outdoor gt",a year
Yogi Prasetya,5,"Letaknya menarik (strategis relatif tergantung kebutuhan).
Deket lokasi-lokasi yang seru seperti kawasan jajan gempol.

Kopi-kopi keren dan enak. Cabang Sari-sari terbesar.",a year
Muhammad Rezal,5,,a year
Teni Septiani,5,,a year
isti hutriani b,5,Tempatnya bersih. Nyaman. Acnya dingin poll tp selimutnya nyaman. Cocok untuk yg nginep backpackeran,a year
edo oktorano,5,,a year
Nur Hasan,5,,a year
arif rachman,5,,a year
Jeffrey Nathaniel,5,,a year
ochoy brandal,5,Istirahat nyaman tenang dan harga gak bikin kantong bolong,a year
achmad zulfikar,5,,a year
Feti Ningsih,5,,a year
adhearizta,5,,a year
Dandy Darmawan,5,"Sangat nyaman, bersih dan berada di tengah kota bandung",a year
Kiki Luqman Hakiem,5,,a year
Hafidz Noor Fauzi,4,ngerasain hotel capsule pertama kali. not bad dan not good juga karena kalo ke kamar mandi nya jauh.,a year
salsa zhrn,5,,a year
alukhuwah _tdee,5,Nyamaaaaannnnnn.. tapii airnya dingin sekarang.. seperti mantan aja ... :( ga panas.. segera perbaiki yaaa,a year
Axa Rabbani Kusumah Dinata,5,Nyamaaaan banget,a year
Miftahul Fauzie Aghnianto,5,,a year
Darien Sadyansyah,5,Good place a lot of restaurants around it,a year
Zainal Abidin,5,,a year
Galang Eka Saputra,5,,a year
Hasbi Adenan,5,,a year
Martanto (Anto),5,,a year
astro boy,5,,a year
Bobby Henatta,5,,a year
eko sulistyo,5,Mantab sesuai dengan harganya,a year
King Engine,5,Apakah bisa pasangan yang belum menikah dalam 1 kapsul dan apa saja persyaratan saat check-in,a year
Andrey Dree,5,,a year
Rika April,5,,a year
Ayunita Purbaningrum,5,Terbaik sih 10/10,a year
Dorina J,5,"Great hotel, cheap, cozy, clean.. 👍👍👍",a year
Yudstira Perbangsa Setiadipura,5,Putih nya jangan sampe pudar,a year
Christopher S,4,Seems like decent place to have shortcation in Bali. Located in strategic place and near public place.,a year
Dewi Jaya,4,"Prices affordable Strategic location
Room spacious enough",a year
irene diah Julianti,5,"Tempatnya bersih, nyaman, petugasnya ramah dan sangat membantu..",a year
Ra,5,All services are good and I am satisfied. I feel quite comfortable staying here for a long time. Thank you for everything. Probably will stay here again for a long time.,a year
Fitri Fadillah,5,,a year
Krisis Wati,5,,a year
Renee Keefe,5,,a year
D N,5,bagus,a year
Raffael Hein,5,"So calm....
Near Sari-sari 😍just on foot",a year
Fandhy Yudanto,5,,a year
Cep Wahyudin,5,,a year
Gavin Ranggata,5,"Nice pod hotels in a strategic area, rooms and bathrooms are clean, staffs are friendly, perfect for millenials",a year
Eddy Effendy,5,Quality tine utk tidur,a year
Skolastika Erna,5,"Small room, clean & quite comfy",a year
Siti Ainun Jaariyah,5,,a year
Nurul Af'idah,5,,a year
Rachmat Adi,5,,a year
Joe Tea,5,Sangat nyaman kalo hanya sekedar untuk beristirahat,a year
Dewi Ratnasari,5,,a year
Maria Panggabean,5,"Selalu jadi tempat andalan kalau melancong ke Bandung. Lokasinya strategis dan bersih banget. Aku udah pernah coba bobobox lain, masih di kota Bandung, buat aku, ini bobobox terbersih. Dari sini bisa jalan kaki ke arah gempol dan cobain deh roti plus kupat tahunya, aku suka banget. Selain itu bisa melipir jalan kaki ke sebrangan jalan besar gitu, disana banyak cafe-cafe yg bisa dikunjungi.",a year
Yoga Dwi Cahya,5,,a year
Goes Nur,1,28 Agustus 2022 chek in 17.00 chek out 20.00 wib hehehe saya ngambil kamar king sky  bersih ramah tapi ga nyaman buat saya dan isteri. Pas buat kawula muda backpacker,a year
Ronaldo Sitanggang,5,,a year
Deny Prihandoko,5,,a year
Nia Kurniasih,5,"Lokasinya oke Deket dari mana2
Untuk sekedar transit dan numpang tidur oke lah
Harga murah dengan kamar mandi yg bersih dan ada air panasnya juga
Mereka juga sediakan microwave dan air isi ulang jadi ga perlu repot beli air minum. Xixi
Sekedar saran mungkin bantalnya bisa dibuat lebih keras, karena dengan kasur yg keras tapi bantalnya sangat tipis (pas udah d tiduurin) jadi agak kurang nyaman.
Oh ya bapak security-nya baik bgt.. good job pak 👍",a year
Davis Tjandra,4,"Good place to stay, good service. Rooms are a bit cold at night.",a year
Arief Satyabudi,5,,a year
Tri Winnarti,5,"Saya menginap 2 malam di sini.
+ Nya ;
1. Lokasi strategis, mau kemana mana Deket banyak yg jual makanan jg
2. Seperti biasa bobobox sangat bersih

- nya :
Gaada 🤣",a year
Bobby Abdurrahman Haris,5,,a year
Windu Hasta Bayu,5,Water heater is not hot enough,a year
Zena Mochamad Golda,4,,a year
YRFANN,5,,a year
Bacol channel,5,Tempat.nya numiss...haha,a year
Rezky Malik,4,Ambiance nya bikin nyaman,a year
almira shop90,5,Nice and cozy place for just stay and go,a year
Prio Aji Prasetyo,5,,a year
Tri Asworo Mituhu Subekti,5,,a year
jun aditya,5,,a year
Han Ah Ya,4,,a year
Nailil Muna,5,"Nginep disini cocoknya buat cuma numpang tidur / tramsit sebelum lanjutin perjalanan, ga cocok kalo buat staycation. Sangat strategis lokasi nya, dekat sari sari jajan pasar tinggal jalan kaki, fasilitas toilet sharing cukup bersih, kamar bersih, pelayanan oke, ada area outdoor buat santai² sambil makan karna ga boleh makan didalem kamar, untuk air galon nya lebih baik ganti air mineral kemasan aja tiap kamar.",a year
Octalina Gendhis,5,"Seru banget nginep di Bobobox. Pengalaman yg menarik dan kudu dicoba, bisa sendirian atau bareng-bareng.

Kamar mandi dan pantry nya terpisah, tapi semua bersih dan rapi.
AC di kamarnya juga berasa dan bisa diatur.",a year
Dessy Natarine patty,5,Sangat strategis,a year
cici amy,1,"Kecewa harganya beda jauh, jadi mahal banget :(",2 years
Tia Aristia,5,,2 years
Tantan Taryana,5,,2 years
Leon Leon,1,"Everytime ask for late check out, then the staff say “yes I’ll noted”.

In reality, the pods always time out at noon, whether booking direct/travel agent or even longstay (they said, will be late check out up to 3pm)

I hope for the staff will be remainded by this.",2 years
Fahmi Fadila,5,"BERSIH SEKALI.. SAYA MENGINAP 2 HARI..
DARI DEPAN GEDUNG , LOBBY , JALAN MASUK KE KAMAR, KAMAR MANDINYA JUGA BERSIH + TEMPAT MAKAN AREA BELAKANG BERSIH.. PELAYANAN CEPAT MAU MINTA ISI ULANG AIR GALON SAJA CEPAT.. ADA VITAMIN JUGA.. MANTAP DEH.. BARU PERTAMA KALI KE BOBOBOX DAPAT TEMPAT BAGUS.. JADI REFERENSI KALO MAU JALAN2 KE BANDUNG..",2 years
mey amel,5,,2 years
filan amaly,4,"Nyobain Single Sky

Pros: lokasi strategis, bersih banget! , Cocok buat yang mau solo traveling atau yang gak banyak bawa barang, Karena ada rules jam tenang jadi tidurnya bener2 nyaman disini (ada sleep meditation modenya juga berasa)

Cons: karena pesennya sky jadi harus manjat/naik tangga kecil ke kasurnya, limited space buat naruh barang, gak ada kulkas.",2 years
Mochamad Arif Septian Putera,5,,2 years
aji91,5,,2 years
Ayu Furoidah,5,,2 years
Cinthya Tan,5,"Stayed in end of March 2022.

It was an overall a great experience. This review is worth to read for those who consider cleanliness as the most important part and who are going to Bandung for work but with limited budget.

This place can be your first option!
Location is amazing! Restaurants and cafes are walking distance! Many different types of food ranging from cheap to kinda expensive.

The box itself is good enough space to put your stuff and have a nice rest. It already comes with mirror, hooks to hang, chair, table. They also provided vitamin at the lobby that you can take for free.

They have some shared area such as bathroom, kitchen, and lounge. They all are clean!!!!! I was so afraid about the bathroom, but hey it was so clean! Oh it is also because all shoes should be taken off at the lobby and keep them in the provided locker. In return, they also provided us slippers to walk around the serviced area.

In the kitchen they also have microwave if you need to reheat your food.

Internet was great even though it was 90% occupancy.

PRO TIP! Bring your own bottle because they provide free refill water.",2 years
aditya ramadhan,5,tempatnya strategis banget dekat pusat kota,2 years
Andreva Rahmawan H,5,"I must say I am impressed with their service, and definitely would go back there. Thank you Bobobox Dago",2 years
Cecilia Simbolon,4,"Hotel kekinian yang nyaman untuk backpacker atau solo traveler. Model kamarnya bentuk kotak, dengan kamar mandi luar (sharing dengan penghuni lainnya), dan kalau masuk kamar harus scan QR Code dulu. Bagi saya sedikit merepotkan sih, harus bawa2 hp kemana-mana. Yang menjadi kelebihan hotel ini adalah lokasinya, strategis dan dekat kemana-mana.",2 years
Catherine,5,,2 years
Toufik Ardianto,5,,2 years
Abdul .R.effendi,3,,2 years
Armaizal Dwi,4,Mantap lah buat istirahat,2 years
Ronald Acil,5,"Bagus dan nyaman sekali, masih sama seperti dulu",2 years
Lita Puspitasari,4,,2 years
Hairin Rianto,5,Tempat yang cocok buat OPEN BO,2 years
Irsan Hidayatullah,5,,2 years
Ajeng K Ratri,5,"This Bobobox is better than the one in Paskal. Clean, easy access to everywhere, and it is surrounded by mainstreets.

I love the coffee machine, at least, I get to drink coffee with a very affordable price. The staffs are super helpful as well!",2 years
