nama,bintang,komentar,Waktu
RAMZAN SAHKTI,5,Jalannya jelek tolong di perbaiki supaya enak itu aja. lain²nya bobocabin udah bagus good nyaman pemandangan nya oke banget. next bakal kesini lagi Thankyou!,a month
Ayuuu,5,,a month
Cecep Surya,5,"Untuk hotelnya nyaman dan bersih banget, rekomendasi bnget untuk istirahat saat sudah bepergian jauh"", pegawainya juga ramah"", rasa lelah pun langsung ilang waktu di sapa sama petugasnya, mantaaaap josss....",a month
pakis Suwardika,5,,a month
wiraguna.,5,"Awalnya nemu di tiktok dan iseng2 book,setelah perjalanan panjang saya, lelahh terasa terbayarkan ketika sampai disambut dengan pemandangann yang wahh dan udara yg sejuk. Pengalaman yang sangat berkesan",a month
I Komang Triantara,5,Pengalaman terbaik dapat menginap Di bobocabin kintamani karena pemandagan yang masih asri dan sejuk setra staf sangat baik Ramah dan murah senyum. Saya sangat senang bisa menginap Di bobocabin kintamani thx you 😊😇,a month
Ni Ketut Ina Karina,5,"pelayanannya ramah sekali walaupun saya lokal tapi dilayani dengan baik, thanks mas didi",a month
I Wayan Sudama Yasa,5,,a month
Achmad Yani,1,"I think the service is just not worth the room rate:
1. The receptionist said that we might be able to do early checkin, but gave no certainty and made us wait for more than 1 hour
2. We were looking forward to have a bonfire  marshmallow in front of the room, but when we ordered, its out of stock (order placed around 7 pm, which we think not too late)
3. The main reason we rent the room is to watch sunrise from inside the room, but the window cannot be unblurred (the whole room system broke down and had to be repaired), and when it was finally repaired (took around 1 hour), the window is very foggy from the mist so we couldnt watch the sunrise anyway
4. The road access is not very convient and might be a bit dangerous at night/rain",a month
Dicky_ aryamada,5,"Nyoba pengalaman baru nginep di bobocabin, yang dapet rekomendasi dari temen, dapat kamar yang viewnya bagus banget, the best kalo soal view, kalian harus cobain menginap di sini.",a month
Brahma Adiaz,5,"Walaupun aksesnya masih agak sulit, tetapi kalau sudah sampai akan terbayarkan semuanya, view pemandangan yang sangat indah, begitu pula dengan staff yang responsif sangat sigap.",a month
Khafidzin,5,Tempat yang syahdu banget..bisa stay 2 malem disini sama ayang beb,a month
jonet prastowo,5,❤,a month
Randi Firman S,5,"Untuk pemandangannya sangat indah, dan fasilitas dikamar pun nyaman, serta staffnya pun sangat ramah, semoga kedepannya bisa menginap lagi di bobocabin kintamani 😍",a month
Yoko Meidi S,5,"Terima kasih bobocabin kintamani atas pengalaman menginap yang nyaman, staff nya yang sangat ramah, view nya yang memanjakan mata, next time pasti balik lagi buat staycation disini✨✨",a month
Febry_-,5,"Overall semuanya bagus , baik . Cuma yg wajib diperbaiki kedepanya jalanya jelek banget duh:( sama banyak lalat.",a month
Rama Satriotama Santoso,4,"Great view, good facilities, humble staff but not many option for dinner.
The price should be more affordable.",a month
reeva damayanti,3,"1. Pas jalan menuju Bobocabin kaget dengan lokasinya yang begitu terpencil, masuk ke lorong2 warga, dengan jalanan yang sempit bahkan mobil pun takut dengan jalan itu, jalanannya masih rusak, kalau berpapasan dengan mobil lain salah satu harus mundur, tidak ada penerang jalan kalau malam, lokasinya sangat jauh dari warung-warung sehingga untuk makan siang kalau tidak pesan di bobocabin ya harus keluar. Dan tidak ada Gojek/Gocar di wilayah ini. Bersyukur kalau datang menggunakan kendaraan pribadi. Kalau beruntung bisa dapat driver lokal yang siap antar kemanapun :)

2. Awal sampai kaget juga dengan lalat, saya pikir karena berdiri dekat tempat sampah hehe. Ternyata di Kintamani banyak lalat karena wilayah perkebunan dan menggunakan pupuk dari ayam (katanya). Hanya saja lalatnya sedikit mengganggu :( kurang nyaman berada di luar ruangan karena lalat.

3. Harga sangat tidak sesuai, saya memesan kamar dengan harga 1jt dengan fasilitas bak mandi air hangat yang ada di luar sesuai gambar pada Traveloka. Tapi nyatanya bak dengan lumut, air kuning dan sangat panas, ini seperti sumur bukan bak mandi :) mana mungkin berendam disitu ? Tidak seperti di bobocabin Ubud yang memang bak untuk berendam. Tau begitu saya pilih kamar yang biasa :)

4. Kamar bersih tetapi sempit, dengan harga segitu :) kamar mandi juga sempit dan pintunya susah ditutup. Air suka dimatikan, saya baca perorang 15ltr untuk 90mnt (kalau tidak salah ingat) dan saya sudah menunggu tapi nyatanya airnya tetap dimatikan dan tidak tau kapan deras lagi.

5. Check in harus menggunakan aplikasi, semua canggih dengan sistem. Sayangnya jaringan disana tidak terlalu bagus, sehingga susah berkomunikasi menggunakan aplikasi, dan lampunya serta jendelamu suka macet. Dan tidak ada WiFi.

6. Penggunaan listrik sangat dibatasi.

7. Sarapan harus by order 1 hari sebelumnya. Dan itu diantarkan ke kamar masing-masing sangat kama karena saya lihat hanya 1 orang yang antar makanan 1 per 1 :(
Dan karena semua by sistem, jaringan jelek, kalau tidak menjawab makan apa besok, tidak ada staf yang menghampiri di kamar untuk tanya, bisa-bisa malah gak makan :(
Rasa makanan biasa saja dengan harga begitu mahal bahkan hanya seadanya.

8. Staf nya kurang peka. Kami mengangkat koper sendiri padahal ada staf di dekat situ.

9. Cuaca di pagi hari sangat dingin, tetapi mulai jam 10 ke atas sangat panas bahkan di dalam ruangan pun meski pakai AC tetap panas, dan entah kenapa saya pusing berada dalam kabin apa karena pengap ? Tidak ada udara ? Dan cuaca malam sangat dingin.

10. Masukan saya mungkin bisa ditambahkan TV untuk hiburan saat malam atau siang saat tamu tidak ingin kemana2.

11. Pemandangan bagus seperti di lukisan :)

12. Apakah tidak ada Service untuk bersihkan kamar ?",a month
Ragil Intan Novitasari,4,"Before I choose this acomodation I've read a lot of review from Ag*d* actually, that's why I try my best to reach this place before night fall.

Since I trust google maps for direction, also to this accomodation, I've choosen the shortest path, but it also a nerve-wrecking path.

About 3KM long before our destination, we've been directed to the small and steep road (about 50 - 70 slope degrees),
we take this hellish road (especially for car) about 1KM long and finally got normal road (even it's still quite narrow),
after 1,5KM we've got directed to another insanely small road which is only passable by motorbike (probably, as i saw it),
Luckily, we met a local resident wise enough to prevent us going through those route.

Then, he direct us to another path, a little bumpy but passed well. And finally, we reached this acomodation after dusk (just after sunset).

And the Fun Fact is,
We decide to take another route, which is far reasonable, and suitable for normal-human.

There's no desk at the Lobby and only 1 receptionist guiding us.
To do check in, I download bobobo* aplication, fill in my data and then check in process through this apps, we didn't get physical key,
As to open the door we simply scan barcode through bobobo* aplication.

As for check out process, is also by bobobo* apps.
But, still needs confirmation by the staff on site.

I booked deluxe room, which is the cheapest room I thought, but I don't feel any big difference about the service. I got room number 26 which is close to the Lobby.

For the room it's must be standard for the cabin, quite small 2,25 x 6 m aproximately, but it clean, smell good and still well maintain. There is a lot of instruction inside the room, about the fly, the water and more.

Personaly I'm not satisfied with the water heater cause it's provide small amount of water, which is I dont finish my bath and the water turn cold. The heating proses also take too long.

And for the bathroom it's leaked if we don't close ia properly, good thing is the shower type make it easier for us, muslim to take a wudhu.

I also didn't matched the toilet type, which didn't provide a bidet, so it's hard for me who travel with kids.

They provide hair driyer but I don't use it.

The AC performance was great, it warm us in the night and chill us in the noon, it makes the room comfortable.
(You should close the cover lid for the main window if you don't want your room heating a lot)

It's sooo cold outside when its night,
but it's worthy to walk around to see the night-view, light of down-village and also the starry sky (luckily we stay when the sky is clear).
The surounding was quite, but if someone loudly talk it will be heard by the neighbour, so I'm not quite recomended this acomodation for newly wed couple who want a hot night, hahha.

In the morning the fly started to appear, and there' a lot, quite annoying actually, especialy when breakfast time (but from what I learned, all this district have a lot of fly). About food, we order through chat in the aplication. For the menu, it's too simple and no much option,
but when i imagine the hard time we reach this place, i feel it's understandable.
For the amenities, I'm just a bit sad cause they only provide tea without coffee.

The view? No need to question it.
it was sooooo amazing, take a walk in the morning and we can see the lake also the mount peak perfectly accompanied by the beatiful cloud.

However for me it's a worthy new experience, stay in the so called high tech acomodation with great view.
Will I repeat? Probably in another place of this acomodation when it have a promo ofcourse, hehhe.

My kids amazed with the high tech feature.
how the lamp change, how the window get blur and they love the windows style.
they just complain about the room size, which is too narrow for them.",a month
Lorenz Abraham Pesik,2,"Review jujur bobocabin kintamani

1. Akses sangat sulit, jalan bebatuan krikil dan hanya bisa dilalui 1 mobil, jadi kalau ada mobil dari lawan arah siap² harus ada yg mengalah.

2. Service sangat buruk, tidak ada karyawan yang membantu untuk angkat barang², hari ini check out saya dari kamar paling bawah nomor 15 angkat barang² cukup banyak dan petugas hanya melihat saja tidak membantu sama sekali bahkan tidak menyapa tamu nya.

3. Untuk kamar sangat sempit, jd kalau ada yg ingin bermalam disini baiknya membawa barang seperlunya saja. Harga kamar tidak sesuai dengan kamarnya.

4. View nya? Jangan di ragukan lagi sudah pasti bagus.

5. Saran jika ingin bermalam disini baiknya datang sebelum gelap karna tidak ada penerangan jalan akses menuju bobocabin.",2 months
Emi Pratiwi,5,"Best view, cool. Super humble and helpful staff. Will come back😍😍",2 months
Iman Maulana,5,"Tempat nya bagus dan asri, cocok buat bulan madu",2 months
Rian Rifaldi Saputra,5,"Untuk View nya baguss😍, kebersihan kamar sangat baik, terutama di bathrom bersihhh",2 months
atambua_ Project,5,Recommend Banget . Sangat Nyaman sama Istri Dan anak,2 months
Dinda Cantika,5,Will come again with my husband❤️❤️❤️ the best bobocabin kintamanikkkk🫶🏻,2 months
Olivia Evandari,5,My favorite hotel in Bali ❤️,2 months
Adiputra Hel,5,"Totemo manzokudesu, mata modotte kimasu💙😊😊",2 months
Daffa Abiyan Cahria,5,"tempatnya bagus dan pelayanannya ramah, terimakasih",2 months
Maldini Bahow,5,"Cocok untuk menjadi tujuan Traveling,jauh dari kebisingan🙏",2 months
Kasful Ghousy,5,"Tenang dan nyaman, nanti bakal nyoba balik lagi",2 months
Alwan Dermawan,5,View danau yang keren.,2 months
Apriliano Tombeg,5,All good,2 months
Jose Mario,5,"Mantap, recommended!",2 months
Freyr Poncho,5,,2 months
Lee Rong Zhao,4,,2 months
Christopher Darius,5,"Good place to stay in kintamani, should only use  WAZE  to go there... Google maps will route you to offroad roads . The fly is understandable lol but you probably already want to explore kintamani by the time The fly came",2 months
imagus 12,5,"sangat suka dan ingin kembali lagi, tidak bisa menuliskan banyak kata biar foto ini yg menggambarkan betapa indahnya tempat ini",2 months
Lutvie Nanda,5,"cocok untuk yang mau honeymoon dgn pemandangan danau batur, kalo pagi banyak lalat , lalat kintamani
jalan akses menuju ke bobocabin kintamani agak ekstrem,
suasana enakk",2 months
Jaka Dharma,1,"Saya harus memberikan review yang jujur, atas pengalaman saya bermalam di Bobocabin Kintamani,..

Saya menginap bersama dengan keluarga saya saat itu , saya menginap hanya 1 hari di Bobocabin Kintamani, karena di musim yang High Season di Libur lebaran 2024 , akhirnya saya memesan 2 unit tipe kamar (Deluxe Cabin & Executive Cabin) yang terdapat di hari tersebut.

Singkat cerita , Value for Money sangatlah tidak sesuai !! dengan harga lebih dari 3,6 juta saat itu (di High Season ) , apa yang saya rasakan saat menginap di Bobocabin Kintamani tidaklah sesuai dengan harga yang sudah dikeluarkan .

Saya sendiri menginap di tipe kamar Executive Cabin ( Tipe yang tertinggi di Bobocabin Kintamani ). Kondisi kamar yang menurut saya kurang terawat, dari mulai pintu handle besi yang terlihat sudah usang ditambah dengan tambahan pintu anti nyamuk yang sudah rusak. Pengalaman pahit tidak hanya disitu , saat saya menggunakan kamar mandi untuk mandi di sore hari, bocor dari kamar mandi tampak menggenang ke luar dari Shower Box , alhasil area kamar mandi tampak becek dengan air yang keluar.

Proses Pemesanan, Booking kamar, hingga Check-In dan Check-Out memang terlihat cukup canggih dan kekinian dan juga update dengan teknologi berbentuk aplikasi langsung dari HP tamu, namun tampak jelas sekali manajemen Bobocabin Kintamani disini terkesan mau Irit !!! dan mungkin enggan menambah jumlah karyawan untuk Bobocabin Kintamani , anda bisa bayangkan proses reservasi saat itu hanya dibantu oleh 1 orang karyawan saja yang bertugas, bahkan saya juga tidak tega meskipun karyawan tersebut ingin membantu utk mengangkat koper2 /barang saya , padahal bisa dibayangkan dari total 31 cabin yang terdapat di Bobocabin Kintamani saya hanya melihat beberapa karyawan saja saat itu. Malah terkesan terlihat seperti sepi .

Keesokan harinya disaat sarapan pagi yang disediakan oleh Bobocabin Kintamani, sarapan yang tersedia yaitu hanya ada varian American Breakfast dan juga Indonesia breakfast, yang cukup mengagetkan saya hingga susah berucap ialah tampilan menu makanan tersebut saat dihidangkan ke saya dan keluarga saya .yakni sangat..sangat..sangat tidak sesuai dengan harga yang saat itu dikenakan kepada tamu.

Makanan American Breakfast dan juga Indonesia Breakfast terkesan dibuat hanya dengan sekedarnya saja malah seperti terlihat seperti mainan , rasanya pun berantakan sekali dengan kualitas bahan makanan yang menurut saya sangat rendah,roti,sosis,beef bacon dll.

Saya sendiri cukup kaget Bobocabin bukan hanya ada di Kintamani Bali , namun ada juga di beberapa kota lain di Indonesia dan wisata alam lainnya, tapi apa begini semua kualitasnya ??? Coba tanyakan sendiri ke Manajemen Bobocabin Kintamani , kalian mematok harga kamar tapi dengan kualitas kamar seperti itu ke tamu kalian yang akan menginap di Bobocabin ??

Saya yakin mungkin banyak yang sependapat dengan saya, untuk menulis review jujur seperti ini , namun itu urung dilakukan kayaknya karena terasa malas , buang2 waktu atau mungkin ambil tindakan untuk cukup 1 kali saja menginap di Bobocabin Kintamani karena akan mikir dua kali untuk menginap lagi di Bobocabin Kintamani , namun disisi lain saya harus memberikan penilaian ini agar Manajemen Bobocabin Kintamani harus berbenah dan membuka matanya atas kekurangan kekurangan tersebut.

Saya juga harus memberikan penilaian yang adil , bahwa area communal yg terdapat di area kanan dari lobby sangat bagus dan juga keramah tamahan para pegawai nya sangat baik untuk melayani para tamu yang menginap.

Dan satu lagi , saran saya Manajemen Bobocabin Kintamani juga harus adil , karena review yang kurang baik tidak pernah ada di posting di aplikasi Bobobox , padahal itu seharusnya menjadi bahan pertimbangan Manajemen Bobocabin Kintamani untuk dapat mengevaluasi pelayanan kalian.

Terima Kasih

Jack.",2 months
Puteto,5,,2 months
April R,5,,2 months
michael eric,5,,2 months
wilza anastasia akay,5,,2 months
Dian Melawardani,5,,2 months
ivan kurniawan,4,,2 months
Gusti,1,"Jalan akses menuju villa sgt tdk recommended, tdk rata & sempit (bukan jalan aspal) tdk cocok utk kendaraan ceper/sedan dan tdk bisa berpapasan walaupun dg sepeda motor, hrs mencari pertigaan/persimpangan jalan kalau utk berpapasan. Semoga kedepan tdk hanya villa aja yg dibagusin, tp jalan akses jg diperhatikan, agar kendaraan tidak baret & terjadi musibah.",2 months
Bambang eko Prabowo,2,Lalatnya sangat mengganggu,3 months
deva gunawan,5,,3 months
Sigit Endar Setiawan,5,"Worth it banget untuk staycation di sini. Terutama ambience nya yang bisa bikin tidur nyanyak, staffnya juga ramah2 banget.",3 months
Sigit Pangestu,5,"Cabinya sangat nyaman, cocok buat healing yang sebenarnya",3 months
Shinta Maharani,5,,3 months
Muhamad Zidan,5,,3 months
Dede Junaedi,5,"Salah 1 bobocabin yang ada di bali. Yg menurut saya wajib coba jika berlibur ke bali. Pemandangan sangat indah suasana outdoor yang dipadukan dengan teknologi yang sangat modern. Semua staff ramah, help full jika kita membutuhkan bantuan",3 months
Titi Nurkhalifah,5,Bagus view nya,3 months
Ria na,3,Jalanan sempit bgt cuma 1 jalur super bahaya + hot tub ny super jorokk omg padahal ini tipe kamar paling mahal tp kyk gini kualitas nya lol,3 months
Gina Lysa,5,"perfect!! cocok banget buat yang mau honemoon sih hahaha karna suasananya romantis plus kemarin lagi musim hujan juga jadi makin enak vibenya. this place give another experiences with the iot concept, bisa ngatur cahaya lampu, lock door otomatis plus ada speaker nya dong kan makin makin membangun suasana itu. pesan makanan, booked activity, manggil customer services nya, semua by app!! cool!! definetly will comeback, love it!!",4 months
Berutz Supriadi,5,Nice,4 months
M.Bachtiar Wibisono,4,Konsep nya bagus sayang lg musim lalat,4 months
Cheon Poco,2,"Pemandangannya bagus, service nya jg bagus sebetulnya tapi sy agak kecewa waktu sy minta payung buat di meja depan, (waktu itu hujan) jawabannya kain payung lagi pd dicuci. Gak logis sih masa mrk ga punya spare? & Setelah sy amati sekitar, cuma cabin yg harga paling murah yg gak dipasangin payung, yg cabin keluarga & hot water pake payung semua. Lalu sy complain, bilang ""yg lain ada payung semua"" akhirnya sm mrk baru dipasangin payung. Then, sy minta insect repellent karena disana banyak bgt lalat, dikasihnya sofel anti nyamuk. Bad things lainnya, disana luar biasa lalatnya, lalat ijo. Tulisan di cabin bilangnya lalat akan menghilang jam 5 sore, tapi sy tungguin lalat baru hilang jam 7 malam. Besok paginya sy bangun , jam 7 pagi sudah ramai lalat. Sungguh sangat tidak rekomen untuk menghabiskan waktu disini.",4 months
Dinda Annisa,3,"sebenarnya banyak pilihan penginapan di daerah ini, tp akhirnya memutuskan pilih bobocabin karena bentuk kamarnya yg bukan tenda dan ada kamar mandi di dalam dan rekomendasi dr jasa jeep tour..

sebelum booking, kita make sure dulu akses jalanannya gmn, menurut CS jalanan hanya muat satu mobil dan kalau ada mobil lainnya salah satu harus mengalah mundur, brt masalah akses udh selesai..

kita hitung2 karena jalanan sudah kebayang, makanya kita kesini ga mau terlalu malam krn takut ga ada lampu di jalanan. di perjalanan kesini emg agak berkelok2 tp okelah pake raize, ga kebayang kalo kita ambil mobil yg ga tipe kyk raize begitu, petunjuknya menurut saya ok ga bikin bingung, check in dan sbg ok, dapat kamar cabin 1 yg lokasinya diujung banget deket komunal..

sampai kamar masih aman, bersih, ac berfungsi dgn baik, malam2 keadaan ok semua.. nah menjelang pagi baru keliatan jadi byk lalat, habis hujan makin byk lalat lagi, air kran mati 2x di hari itu pagi dan sore, coba makan pagi di luar kyknya salah, lalatnya ampuuunnn, sampe masuk2 kamar, di jakarta nepokin nyamuk, di bali nepokin lalat 😅

duduk di komunal jg dikerubutin lalat, sampe nempel banget tu lalat bingung kita, di bak mandi air panas jg byk lalat, di meja luar kita pancing pake gelas biar disitu aja tuh lalat ga masuk ke kamar

masa serum wajah disemutin? tempat sampah di luar pagi2 masih ada sampahnya, gmn ga byk lalat

sarapan okelah, milih nasi goreng pake telor, minumnya teh panas, yaa oke aja ga enak2 bgt juga

disini ada satu kucing, kyknya udh tua, kesian spt sakit dan kurang minum, kedinginan pula, titip pesan aja utk kalian yg mau menginap disini bawa whiskas ya buat si meong 😁 tp sampahnya lgsg dibuang dan dibersihkan ya..",4 months
